name,ra,dec,e_pos_raw,field,cat,F,e_pos_1sig,e_pos_95,tract,patch,DP1_flag,obj_flag,dia_flag,objectId,n_obj_inner,n_obj_outer,r_inner,r_outer,area_inner_asec2,area_outer_asec2,area_inner_deg2,area_outer_deg2,N_deg2,N_asec2
2CXO J033309.2-274449,53.2885,-27.74723888888889,0.4,ECDFS,CSC2.1,2.073e-15,0.2040816326530612,0.4,5063,33,True,True,False,6.11255691117612e+17,1,45,0.8163265306122448,20.0,2.093513760652648,1256.6370659774598,1.6153655560591425e-07,9.696273657233487e-05,454539.819675748,0.035072516950289206
2CXO J033305.5-273743,53.27304166666666,-27.62886111111111,0.4,ECDFS,CSC2.1,3.001e-15,0.2040816326530612,0.4,5063,44,True,True,False,6.112564470318385e+17,1,33,0.8163265306122448,20.0,2.093513760652648,1256.6370659774598,1.6153655560591425e-07,9.696273657233487e-05,330574.41430963494,0.025507285054755788
2CXO J033144.1-275601,52.93391666666666,-27.93388333333333,0.4,ECDFS,CSC2.1,7.929e-16,0.2040816326530612,0.4,5063,25,True,False,False,,1,44,0.8163265306122448,20.0,2.093513760652648,1256.6370659774598,1.6153655560591425e-07,9.696273657233487e-05,444209.36922857194,0.03427541429232809
4XMM J033252.8-275119,53.22038483868652,-27.85544756287629,0.1911073178052902,ECDFS,4XMMDR14,6.043982419309379e-15,0.204830994432251,0.401468749087212,5063,24,True,False,False,,1,36,0.819323977729004,20.0,2.1089168460195147,1256.6370659774598,1.6272506527928356e-07,9.696273657233487e-05,361570.204952392,0.02789893556731421
4XMM J033300.5-273457,53.25238517659003,-27.58257427431218,0.1923757046461105,ECDFS,4XMMDR14,1.9854125328923163e-14,0.2061904658586393,0.4041333130829331,5063,44,True,False,False,,1,29,0.8247618634345572,20.0,2.1370222830954724,1256.6370659774598,1.6489369468329263e-07,9.696273657233487e-05,289262.6443689538,0.02231964848525879
4XMM J033227.4-274145,53.114422194853816,-27.695889920972515,0.1930607110261917,ECDFS,4XMMDR14,1.1114930658262696e-14,0.2069246634793051,0.405572340419438,5063,34,True,False,False,,0,51,0.8276986539172204,20.0,2.152247298111276,1256.6370659774598,1.66068464360438e-07,9.696273657233487e-05,526877.6394566669,0.04065413884696504
4XMM J033334.9-274208,53.39545040881252,-27.70235953717352,0.1931810975074768,ECDFS,4XMMDR14,1.1987738818101945e-13,0.2070536950776814,0.4058252423522556,5063,33,True,True,False,6.112556911176152e+17,1,45,0.8282147803107256,20.0,2.1549480317690506,1256.6370659774598,1.662768543031675e-07,9.696273657233487e-05,454562.0793174884,0.035074234515238306
4XMM J033323.1-274616,53.34656665616658,-27.771131588881182,0.1932261139154434,ECDFS,4XMMDR14,2.0055014438957568e-14,0.2071019441751805,0.4059198105833537,5063,33,True,True,False,6.112556911176099e+17,1,41,0.828407776700722,20.0,2.1559570970917354,1256.6370659774598,1.6635471428176972e-07,9.696273657233487e-05,413238.5863209013,0.031885693388958435
2CXO J033214.7-274402,53.061625,-27.73413611111112,0.41,ECDFS,CSC2.1,1.024e-16,0.2091836734693877,0.41,5063,35,True,True,False,6.112558285565676e+17,1,51,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,516566.160920209,0.03985850007100379
2CXO J033159.7-274947,52.99879166666667,-27.83003888888889,0.41,ECDFS,CSC2.1,5.42e-16,0.2091836734693877,0.41,5063,35,True,False,False,,0,43,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,444246.89839137974,0.03427831006106326
2CXO J033237.4-274000,53.156,-27.666841666666667,0.41,ECDFS,CSC2.1,3.872e-15,0.2091836734693877,0.41,5063,44,True,True,False,6.112564470318504e+17,1,40,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,402921.60551776306,0.031089630055382955
2CXO J033211.4-275006,53.04770833333333,-27.835047222222222,0.41,ECDFS,CSC2.1,1.638e-16,0.2091836734693877,0.41,5063,35,True,False,False,,1,44,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,444246.89839137974,0.03427831006106326
2CXO J033213.0-274735,53.054541666666665,-27.79308888888889,0.41,ECDFS,CSC2.1,8.191e-17,0.2091836734693877,0.41,5063,35,True,False,False,,0,42,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,433915.5751729756,0.033481140059643186
2CXO J033207.9-274239,53.03325,-27.711044444444443,0.41,ECDFS,CSC2.1,8.586e-16,0.2091836734693877,0.41,5063,35,True,True,False,6.112558285565686e+17,1,37,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,371927.6358625505,0.028698120051122728
2CXO J033208.3-274047,53.034875,-27.67978888888889,0.41,ECDFS,CSC2.1,5.454e-16,0.2091836734693877,0.41,5063,45,True,False,False,,0,55,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,568222.7770122299,0.043844350078104166
2CXO J033141.8-275635,52.92425,-27.943194444444444,0.41,ECDFS,CSC2.1,7.108e-16,0.2091836734693877,0.41,5063,25,True,True,True,6.112551413617942e+17,1,32,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,320271.0197705296,0.02471227004402235
2CXO J033151.8-280025,52.965916666666665,-28.00722222222222,0.41,ECDFS,CSC2.1,3.149e-15,0.2091836734693877,0.41,5063,25,True,True,False,6.112551413617792e+17,1,33,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,330602.3429889338,0.025509440045442425
2CXO J033235.0-274410,53.14625,-27.73638611111112,0.41,ECDFS,CSC2.1,2.072e-16,0.2091836734693877,0.41,5063,34,True,True,False,6.112557598370904e+17,1,52,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,526897.4841386132,0.04065567007242386
2CXO J033220.3-274228,53.08470833333333,-27.708077777777778,0.41,ECDFS,CSC2.1,3e-16,0.2091836734693877,0.41,5063,35,True,False,False,,0,59,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,609548.0698858467,0.04703303008378447
2CXO J033135.7-275134,52.89908333333333,-27.85970555555556,0.41,ECDFS,CSC2.1,2.134e-14,0.2091836734693877,0.41,5063,25,True,True,False,6.11255141361802e+17,1,44,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,444246.89839137974,0.03427831006106326
2CXO J033136.2-280149,52.901125,-28.030541666666664,0.41,ECDFS,CSC2.1,1.173e-14,0.2091836734693877,0.41,5063,15,True,True,False,6.112544541670308e+17,1,25,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,247951.75724170034,0.01913208003408182
2CXO J033239.6-274709,53.16516666666666,-27.78593888888889,0.41,ECDFS,CSC2.1,5.481e-17,0.2091836734693877,0.41,5063,34,True,True,False,6.112557598370863e+17,1,60,0.8367346938775508,20.0,2.1994952979264024,1256.6370659774598,1.6971414335851873e-07,9.696273657233487e-05,609548.0698858467,0.04703303008378447
4XMM J033259.1-273611,53.24661881650962,-27.603265212643983,0.1958954334259033,ECDFS,4XMMDR14,1.1788232912870403e-14,0.2099629511531653,0.4115273842602041,5063,44,True,True,False,6.112564470318548e+17,1,46,0.8398518046126612,20.0,2.215937127007797,1256.6370659774598,1.709828030098609e-07,9.696273657233487e-05,464915.63844627107,0.03587312025048388
4XMM J033349.7-282243,53.457315956144704,-28.37866397157959,0.1964254677295684,ECDFS,4XMMDR14,9.148092439820177e-13,0.2105310479416596,0.4126408539656529,4849,86,True,True,True,6.097887364477294e+17,1,24,0.8421241917666384,20.0,2.2279271973126407,1256.6370659774598,1.71907962755605e-07,9.696273657233487e-05,237625.8198261123,0.018335325603866696
4XMM J033155.3-275447,52.98055902285376,-27.91329262447564,0.196495309472084,ECDFS,4XMMDR14,2.1462822160809792e-14,0.2106059051147739,0.4127875740249568,5063,25,True,False,False,,1,32,0.8424236204590956,20.0,2.229529830472199,1256.6370659774598,1.7203162272162032e-07,9.696273657233487e-05,320278.6880841275,0.024712861734886387
4XMM J033214.9-275127,53.06234430220433,-27.857534346027546,0.1965104043483734,ECDFS,4XMMDR14,4.149829554967421e-15,0.2106220839746767,0.4128192845903664,5063,25,True,True,False,6.112551413618019e+17,1,47,0.8424883358987068,20.0,2.2298562927824794,1256.6370659774598,1.7205681271469752e-07,9.696273657233487e-05,475252.3705199827,0.036670707601850525
4XMM J033211.3-275213,53.047442504568174,-27.87042955565928,0.1980776190757751,ECDFS,4XMMDR14,6.5461971475824e-15,0.2123018425249465,0.4161116113488952,5063,25,True,False,False,,1,48,0.849207370099786,20.0,2.265559398170417,1256.6370659774598,1.7481168195759396e-07,9.696273657233487e-05,485597.7649405393,0.03746896334417742
2CXO J033209.6-274248,53.04045833333333,-27.713455555555555,0.42,ECDFS,CSC2.1,0.0,0.2142857142857142,0.42,5063,35,True,True,False,6.112558285565686e+17,1,49,0.8571428571428568,20.0,2.3081182120742434,1256.6370659774598,1.780955410551114e-07,9.696273657233487e-05,495946.4589478295,0.03826747368424611
2CXO J033213.8-274525,53.05766666666666,-27.757172222222223,0.42,ECDFS,CSC2.1,2.715e-16,0.2142857142857142,0.42,5063,35,True,True,False,6.112558285565658e+17,1,51,0.8571428571428568,20.0,2.3081182120742434,1256.6370659774598,1.780955410551114e-07,9.696273657233487e-05,516610.89473732235,0.03986195175442303
2CXO J033233.4-274313,53.13941666666666,-27.720277777777778,0.42,ECDFS,CSC2.1,1.72e-16,0.2142857142857142,0.42,5063,34,True,True,True,6.112557598370906e+17,1,29,0.8571428571428568,20.0,2.3081182120742434,1256.6370659774598,1.780955410551114e-07,9.696273657233487e-05,289302.10105290054,0.022322692982476897
2CXO J033244.0-275454,53.183625,-27.91515833333333,0.42,ECDFS,CSC2.1,3.521e-16,0.2142857142857142,0.42,5063,24,True,False,False,,0,43,0.8571428571428568,20.0,2.3081182120742434,1256.6370659774598,1.780955410551114e-07,9.696273657233487e-05,444285.3694740972,0.0342812785088038
2CXO J033241.7-275135,53.174166666666665,-27.85986666666667,0.42,ECDFS,CSC2.1,2.934e-17,0.2142857142857142,0.42,5063,24,True,True,False,6.112550726423252e+17,1,57,0.8571428571428568,20.0,2.3081182120742434,1256.6370659774598,1.780955410551114e-07,9.696273657233487e-05,578604.2021058011,0.04464538596495379
2CXO J033245.1-274724,53.188,-27.79011111111112,0.42,ECDFS,CSC2.1,1.083e-17,0.2142857142857142,0.42,5063,34,True,True,False,6.112557598370856e+17,1,43,0.8571428571428568,20.0,2.3081182120742434,1256.6370659774598,1.780955410551114e-07,9.696273657233487e-05,433953.15157935076,0.033484039473715345
2CXO J033246.4-275414,53.19345833333333,-27.90395833333333,0.42,ECDFS,CSC2.1,4.301e-16,0.2142857142857142,0.42,5063,24,True,True,False,6.112550726423204e+17,1,50,0.8571428571428568,20.0,2.3081182120742434,1256.6370659774598,1.780955410551114e-07,9.696273657233487e-05,506278.6768425759,0.03906471271933457
2CXO J033249.1-274050,53.20495833333333,-27.680775,0.42,ECDFS,CSC2.1,1.227e-15,0.2142857142857142,0.42,5063,44,True,True,False,6.112564470318497e+17,1,39,0.8571428571428568,20.0,2.3081182120742434,1256.6370659774598,1.780955410551114e-07,9.696273657233487e-05,392624.280000365,0.030295083333361502
2CXO J033224.6-274850,53.102708333333325,-27.814083333333333,0.42,ECDFS,CSC2.1,5.413e-17,0.2142857142857142,0.42,5063,34,True,False,False,,0,45,0.8571428571428568,20.0,2.3081182120742434,1256.6370659774598,1.780955410551114e-07,9.696273657233487e-05,464949.8052635901,0.035875756578980726
2CXO J033320.6-274057,53.33595833333333,-27.6827,0.42,ECDFS,CSC2.1,1.632e-15,0.2142857142857142,0.42,5063,43,True,True,False,6.112563783123715e+17,1,34,0.8571428571428568,20.0,2.3081182120742434,1256.6370659774598,1.780955410551114e-07,9.696273657233487e-05,340963.19052663277,0.0263088881579192
2CXO J033143.4-274249,52.930958333333336,-27.713619444444443,0.42,ECDFS,CSC2.1,1.499e-15,0.2142857142857142,0.42,5063,35,True,True,False,6.112558285565692e+17,1,35,0.8571428571428568,20.0,2.3081182120742434,1256.6370659774598,1.780955410551114e-07,9.696273657233487e-05,351295.4084213792,0.02710612719300766
4XMM J033320.8-274755,53.336866163395136,-27.7986883363801,0.2000017166137695,ECDFS,4XMMDR14,1.0322699895662802e-14,0.2143641121262267,0.4201536597674044,5063,33,True,False,False,,1,10,0.8574564485049068,20.0,2.3098098804093325,1256.6370659774598,1.7822607101923865e-07,9.696273657233487e-05,92990.0864651029,0.007175160992677694
4XMM J033202.9-274601,53.012494218404,-27.76721970996741,0.200800135731697,ECDFS,4XMMDR14,9.64387752733784e-15,0.2152198668078211,0.4218309389433293,5063,35,True,False,False,,0,46,0.8608794672312844,20.0,2.328269840136097,1256.6370659774598,1.7965045062778529e-07,9.696273657233487e-05,475289.65900254383,0.03667358479957901
4XMM J033213.2-274241,53.05538618037782,-27.71151442946531,0.2033593505620956,ECDFS,4XMMDR14,1.2194136183392348e-14,0.2179628623387949,0.4272072101840379,5063,35,True,False,False,,1,38,0.8718514493551796,20.0,2.388012442917409,1256.6370659774598,1.8426021936091125e-07,9.696273657233487e-05,382316.4136729355,0.029499723277232683
2CXO J033157.3-274216,52.98908333333333,-27.704527777777777,0.43,ECDFS,CSC2.1,6.984e-16,0.2193877551020408,0.43,5063,35,True,True,False,6.112558285565697e+17,1,45,0.8775510204081632,20.0,2.419323146312484,1256.6370659774598,1.8667616869695094e-07,9.696273657233487e-05,454657.8959350363,0.035081627772765155
2CXO J033238.5-275350,53.16079166666666,-27.89721388888889,0.43,ECDFS,CSC2.1,6.059e-16,0.2193877551020408,0.43,5063,24,True,True,False,6.112550726423215e+17,1,53,0.8775510204081632,20.0,2.419323146312484,1256.6370659774598,1.8667616869695094e-07,9.696273657233487e-05,537322.9679232248,0.041460105549631546
2CXO J033301.2-274420,53.25504166666667,-27.73908611111112,0.43,ECDFS,CSC2.1,4.018e-16,0.2193877551020408,0.43,5063,34,True,True,False,6.112557598370899e+17,1,43,0.8775510204081632,20.0,2.419323146312484,1256.6370659774598,1.8667616869695094e-07,9.696273657233487e-05,433991.6279379892,0.033487008328548555
2CXO J033301.1-275815,53.255,-27.971094444444443,0.43,ECDFS,CSC2.1,1.271e-15,0.2193877551020408,0.43,5063,24,True,False,False,,0,37,0.8775510204081632,20.0,2.419323146312484,1256.6370659774598,1.8667616869695094e-07,9.696273657233487e-05,382325.95794537145,0.029500459718007063
2CXO J033140.8-275655,52.92029166666666,-27.94881388888889,0.43,ECDFS,CSC2.1,8.767e-16,0.2193877551020408,0.43,5063,25,True,False,False,,0,42,0.8775510204081632,20.0,2.419323146312484,1256.6370659774598,1.8667616869695094e-07,9.696273657233487e-05,433991.6279379892,0.033487008328548555
2CXO J033325.0-274312,53.3545,-27.720205555555555,0.43,ECDFS,CSC2.1,1.046e-14,0.2193877551020408,0.43,5063,33,True,True,False,6.112556911176141e+17,1,43,0.8775510204081632,20.0,2.419323146312484,1256.6370659774598,1.8667616869695094e-07,9.696273657233487e-05,433991.6279379892,0.033487008328548555
2CXO J033115.0-275518,52.812666666666665,-27.92187777777778,0.43,ECDFS,CSC2.1,5.307e-14,0.2193877551020408,0.43,5063,26,True,True,True,6.112552100812733e+17,1,47,0.8775510204081632,20.0,2.419323146312484,1256.6370659774598,1.8667616869695094e-07,9.696273657233487e-05,475324.1639320834,0.036676247216981754
2CXO J033249.4-275813,53.20591666666666,-27.9704,0.43,ECDFS,CSC2.1,1.287e-15,0.2193877551020408,0.43,5063,24,True,True,False,6.112550726423035e+17,1,49,0.8775510204081632,20.0,2.419323146312484,1256.6370659774598,1.8667616869695094e-07,9.696273657233487e-05,495990.4319291305,0.038270866661198354
2CXO J033305.5-274055,53.27308333333333,-27.682122222222223,0.43,ECDFS,CSC2.1,5.831e-16,0.2193877551020408,0.43,5063,44,True,False,False,,0,38,0.8775510204081632,20.0,2.419323146312484,1256.6370659774598,1.8667616869695094e-07,9.696273657233487e-05,392659.091943895,0.030297769440115363
4XMM J033331.9-275410,53.38313619214332,-27.90284516797589,0.2048738598823547,ECDFS,4XMMDR14,3.7171976515750985e-14,0.2195861306348925,0.4303888160443893,5063,23,True,False,False,,0,5,0.87834452253957,30.0,2.4237155483053474,2827.4333836100886,1.870150886038077e-07,0.00021816615614275378,22937.97459619271,0.0017699054472370922
4XMM J033140.0-274746,52.91706889941377,-27.796199512398697,0.2090771943330764,ECDFS,4XMMDR14,7.978344784690446e-15,0.2240913122541012,0.4392189720180384,5063,35,True,False,False,,1,45,0.8963652490164048,20.0,2.5241769046961786,1256.6370659774598,1.947667364734706e-07,9.696273657233487e-05,454695.90893177927,0.035084560874365685
2CXO J033208.5-274648,53.035583333333335,-27.780191666666667,0.44,ECDFS,CSC2.1,2.369e-16,0.2244897959183673,0.44,5063,35,True,True,False,6.112558285565633e+17,1,40,0.8979591836734692,20.0,2.533169457424811,1256.6370659774598,1.9546060628277865e-07,9.696273657233487e-05,403028.8091780323,0.031097901942749407
2CXO J033257.5-274548,53.24,-27.76350555555556,0.44,ECDFS,CSC2.1,1.115e-15,0.2244897959183673,0.44,5063,34,True,True,False,6.11255759837088e+17,1,39,0.8979591836734692,20.0,2.533169457424811,1256.6370659774598,1.9546060628277865e-07,9.696273657233487e-05,392694.73714782635,0.03030051984165327
2CXO J033209.8-275016,53.041,-27.837822222222226,0.44,ECDFS,CSC2.1,2.151e-16,0.2244897959183673,0.44,5063,35,True,False,False,,0,58,0.8979591836734692,20.0,2.533169457424811,1256.6370659774598,1.9546060628277865e-07,9.696273657233487e-05,599376.1777519454,0.04624816186357604
2CXO J033215.7-273954,53.065625,-27.66511388888889,0.44,ECDFS,CSC2.1,2.79e-16,0.2244897959183673,0.44,5063,45,True,True,False,6.112565157513275e+17,1,40,0.8979591836734692,20.0,2.533169457424811,1256.6370659774598,1.9546060628277865e-07,9.696273657233487e-05,403028.8091780323,0.031097901942749407
2CXO J033231.3-274419,53.130541666666666,-27.73858333333333,0.44,ECDFS,CSC2.1,0.0,0.2244897959183673,0.44,5063,34,True,True,False,6.112557598370895e+17,1,29,0.8979591836734692,20.0,2.533169457424811,1256.6370659774598,1.9546060628277865e-07,9.696273657233487e-05,289354.01684576675,0.022326698830691882
2CXO J033231.4-274623,53.131125,-27.773180555555555,0.44,ECDFS,CSC2.1,2.225e-16,0.2244897959183673,0.44,5063,34,True,True,False,6.112557598370874e+17,1,43,0.8979591836734692,20.0,2.533169457424811,1256.6370659774598,1.9546060628277865e-07,9.696273657233487e-05,434031.02526865015,0.033490048246037823
2CXO J033133.4-275538,52.8895,-27.927472222222224,0.44,ECDFS,CSC2.1,4.66e-15,0.2244897959183673,0.44,5063,26,True,True,False,6.112552100812718e+17,1,48,0.8979591836734692,20.0,2.533169457424811,1256.6370659774598,1.9546060628277865e-07,9.696273657233487e-05,485701.3854196799,0.03747695875151852
2CXO J033238.7-275133,53.16158333333333,-27.85938611111112,0.44,ECDFS,CSC2.1,2.142e-16,0.2244897959183673,0.44,5063,24,True,False,False,,0,42,0.8979591836734692,20.0,2.533169457424811,1256.6370659774598,1.9546060628277865e-07,9.696273657233487e-05,434031.02526865015,0.033490048246037823
2CXO J033240.9-274427,53.17058333333333,-27.741122222222224,0.44,ECDFS,CSC2.1,3.574e-16,0.2244897959183673,0.44,5063,34,True,True,False,6.1125575983709e+17,1,52,0.8979591836734692,20.0,2.533169457424811,1256.6370659774598,1.9546060628277865e-07,9.696273657233487e-05,527037.6735405037,0.04066648715590307
2CXO J033125.2-275958,52.85541666666666,-27.999683333333333,0.44,ECDFS,CSC2.1,2.633e-14,0.2244897959183673,0.44,5063,26,True,True,False,6.112552100812671e+17,1,41,0.8979591836734692,20.0,2.533169457424811,1256.6370659774598,1.9546060628277865e-07,9.696273657233487e-05,413362.88120823825,0.03189528404384555
2CXO J033326.2-275829,53.35945833333333,-27.97495,0.44,ECDFS,CSC2.1,9.416e-15,0.2244897959183673,0.44,5063,23,True,True,True,6.112550039228396e+17,1,41,0.8979591836734692,20.0,2.533169457424811,1256.6370659774598,1.9546060628277865e-07,9.696273657233487e-05,413362.88120823825,0.03189528404384555
2CXO J033301.4-280251,53.256166666666665,-28.047669444444445,0.44,ECDFS,CSC2.1,1.513e-14,0.2244897959183673,0.44,5063,14,True,True,False,6.112543854475543e+17,1,44,0.8979591836734692,20.0,2.533169457424811,1256.6370659774598,1.9546060628277865e-07,9.696273657233487e-05,444365.0972988561,0.03428743034713396
4XMM J033322.7-275523,53.34497929195041,-27.92315254282054,0.2108959108591079,ECDFS,4XMMDR14,1.3308686699345026e-14,0.2260406332895047,0.4430396412474293,5063,23,True,False,False,,1,37,0.9041625331580188,20.0,2.5682789949758758,1256.6370659774598,1.9816967553826203e-07,9.696273657233487e-05,372037.0085301522,0.028706559300166065
4XMM J033228.9-275730,53.1207320037125,-27.95855390609677,0.2112159430980682,ECDFS,4XMMDR14,7.155143956440093e-15,0.2263836474791728,0.4437119490591787,5063,24,True,False,False,,1,53,0.9055345899166912,20.0,2.5760844120307613,1256.6370659774598,1.9877194537274396e-07,9.696273657233487e-05,537390.1348551279,0.041465288183266044
2CXO J033138.5-275335,52.910625,-27.893125,0.45,ECDFS,CSC2.1,5.447e-15,0.2295918367346938,0.45,5063,25,True,False,False,,0,46,0.9183673469387752,20.0,2.6496274670193816,1256.6370659774598,2.044465638132239e-07,9.696273657233487e-05,475411.4608262373,0.03668298308844424
2CXO J033303.7-273720,53.2655,-27.62245833333333,0.45,ECDFS,CSC2.1,2.709e-15,0.2295918367346938,0.45,5063,44,True,False,False,,0,40,0.9183673469387752,20.0,2.6496274670193816,1256.6370659774598,2.044465638132239e-07,9.696273657233487e-05,413401.2702836846,0.03189824616386456
2CXO J033214.8-274738,53.061875,-27.79407777777778,0.45,ECDFS,CSC2.1,4.868e-17,0.2295918367346938,0.45,5063,35,True,True,False,6.112558285565624e+17,1,43,0.9183673469387752,20.0,2.6496274670193816,1256.6370659774598,2.044465638132239e-07,9.696273657233487e-05,434071.3337978688,0.03349315847205779
2CXO J033254.9-274505,53.22870833333334,-27.75166388888889,0.45,ECDFS,CSC2.1,1.258e-15,0.2295918367346938,0.45,5063,34,True,False,False,,0,44,0.9183673469387752,20.0,2.6496274670193816,1256.6370659774598,2.044465638132239e-07,9.696273657233487e-05,454741.3973120531,0.035088070780251016
2CXO J033206.7-274914,53.02816666666666,-27.82067222222222,0.45,ECDFS,CSC2.1,9.672e-17,0.2295918367346938,0.45,5063,35,True,True,False,6.112558285565601e+17,1,57,0.9183673469387752,20.0,2.6496274670193816,1256.6370659774598,2.044465638132239e-07,9.696273657233487e-05,578761.7783971585,0.044657544629410385
2CXO J033312.6-275636,53.30258333333333,-27.943391666666667,0.45,ECDFS,CSC2.1,7.598e-16,0.2295918367346938,0.45,5063,23,True,True,False,6.112550039228406e+17,1,43,0.9183673469387752,20.0,2.6496274670193816,1256.6370659774598,2.044465638132239e-07,9.696273657233487e-05,434071.3337978688,0.03349315847205779
2CXO J033230.3-274523,53.126375,-27.756563888888888,0.45,ECDFS,CSC2.1,0.0,0.2295918367346938,0.45,5063,34,True,True,False,6.112557598370884e+17,1,44,0.9183673469387752,20.0,2.6496274670193816,1256.6370659774598,2.044465638132239e-07,9.696273657233487e-05,444406.3655549609,0.0342906146261544
2CXO J033155.3-274314,52.980625,-27.72055,0.45,ECDFS,CSC2.1,3.976e-16,0.2295918367346938,0.45,5063,35,True,True,False,6.112558285565684e+17,1,50,0.9183673469387752,20.0,2.6496274670193816,1256.6370659774598,2.044465638132239e-07,9.696273657233487e-05,506416.55609751365,0.039075351550734085
2CXO J033154.1-275948,52.975791666666666,-27.99678611111112,0.45,ECDFS,CSC2.1,2.205e-15,0.2295918367346938,0.45,5063,25,True,True,False,6.112551413617917e+17,1,52,0.9183673469387752,20.0,2.6496274670193816,1256.6370659774598,2.044465638132239e-07,9.696273657233487e-05,527086.6196116979,0.040670263858927316
2CXO J033154.7-273923,52.97816666666667,-27.656375,0.45,ECDFS,CSC2.1,1.599e-15,0.2295918367346938,0.45,5063,45,True,True,False,6.112565157513281e+17,1,50,0.9183673469387752,20.0,2.6496274670193816,1256.6370659774598,2.044465638132239e-07,9.696273657233487e-05,506416.55609751365,0.039075351550734085
2CXO J033152.2-275456,52.967875,-27.91585555555556,0.45,ECDFS,CSC2.1,9.117e-16,0.2295918367346938,0.45,5063,25,True,False,False,,1,52,0.9183673469387752,20.0,2.6496274670193816,1256.6370659774598,2.044465638132239e-07,9.696273657233487e-05,527086.6196116979,0.040670263858927316
2CXO J033146.0-274143,52.94175,-27.69539444444445,0.45,ECDFS,CSC2.1,7.151e-16,0.2295918367346938,0.45,5063,35,True,True,False,6.112558285565704e+17,1,55,0.9183673469387752,20.0,2.6496274670193816,1256.6370659774598,2.044465638132239e-07,9.696273657233487e-05,558091.7148829742,0.043062632321217154
2CXO J033151.4-281317,52.964375,-28.221466666666664,0.45,ECDFS,CSC2.1,1.393e-14,0.2295918367346938,0.45,5063,5,True,False,False,,0,47,0.9183673469387752,20.0,2.6496274670193816,1256.6370659774598,2.044465638132239e-07,9.696273657233487e-05,485746.4925833294,0.03748043924254086
2CXO J033202.5-275052,53.010625,-27.84805833333333,0.46,ECDFS,CSC2.1,0.0,0.2346938775510204,0.46,5063,35,True,True,False,6.112558285565582e+17,1,55,0.9387755102040816,20.0,2.768697175096195,1256.6370659774598,2.1363404128828667e-07,9.696273657233487e-05,558144.7123261067,0.04306672163010083
2CXO J033234.2-274940,53.142833333333336,-27.827919444444444,0.46,ECDFS,CSC2.1,5.354e-17,0.2346938775510204,0.46,5063,34,True,True,False,6.112557598370825e+17,1,44,0.9387755102040816,20.0,2.768697175096195,1256.6370659774598,2.1363404128828667e-07,9.696273657233487e-05,444448.5672226405,0.03429387092767289
2CXO J033258.2-273811,53.24275,-27.63658055555556,0.46,ECDFS,CSC2.1,2.035e-15,0.2346938775510204,0.46,5063,44,True,False,False,,0,37,0.9387755102040816,20.0,2.768697175096195,1256.6370659774598,2.1363404128828667e-07,9.696273657233487e-05,382432.48807529535,0.029508679635439457
2CXO J033219.3-275406,53.08079166666666,-27.90177222222222,0.46,ECDFS,CSC2.1,8.021e-17,0.2346938775510204,0.46,5063,25,True,False,False,,0,44,0.9387755102040816,20.0,2.768697175096195,1256.6370659774598,2.1363404128828667e-07,9.696273657233487e-05,454784.5804138647,0.035091402809711784
2CXO J033245.7-274213,53.19045833333333,-27.703652777777776,0.46,ECDFS,CSC2.1,1.032e-15,0.2346938775510204,0.46,5063,34,True,True,False,6.112557598370912e+17,1,31,0.9387755102040816,20.0,2.768697175096195,1256.6370659774598,2.1363404128828667e-07,9.696273657233487e-05,310080.39573672594,0.023925956461167127
2CXO J033222.6-274140,53.09462499999999,-27.694691666666667,0.46,ECDFS,CSC2.1,0.0,0.2346938775510204,0.46,5063,34,True,True,False,6.112557598370935e+17,1,47,0.9387755102040816,20.0,2.768697175096195,1256.6370659774598,2.1363404128828667e-07,9.696273657233487e-05,475456.6067963131,0.03668646657378959
2CXO J033300.6-273457,53.2525,-27.58267777777778,0.46,ECDFS,CSC2.1,1.854e-14,0.2346938775510204,0.46,5063,44,True,True,False,6.112564470318396e+17,1,29,0.9387755102040816,20.0,2.768697175096195,1256.6370659774598,2.1363404128828667e-07,9.696273657233487e-05,289408.36935427756,0.02233089269708932
