objectId,field_X,name_X,cat_X,F_X,ra_MIL,dec_MIL,RA_MIL,DEC_MIL,NAME_MIL,TYPE_MIL,RMAG_MIL,BMAG_MIL,COMMENT_MIL,R_MIL,B_MIL,Z_MIL,CITE_MIL,ZCITE_MIL,XNAME_MIL,RNAME_MIL,LOBE1_MIL,LOBE2_MIL,_dist_arcsec,otype_consolidated,F_opt,g_psfMag,i_psfMag,r_psfMag,u_psfMag,y_psfMag,z_psfMag,g_psfFlux,g_psfFluxErr,i_psfFlux,i_psfFluxErr,r_psfFlux,r_psfFluxErr,u_psfFlux,u_psfFluxErr,y_psfFlux,y_psfFluxErr,z_psfFlux,z_psfFluxErr,refExtendedness,near_bright_flag
611255759837091482,ECDFS,2CXO J033241.7-274328,CSC2.1,1.598e-15,53.17381799447713,-27.72458831575877,53.1738319,-27.7245426,3D-HST 39751             ,AX  ,24.09,25.3,d  ,n,n,0.979,GSAC  ,GSAC  ,CXOG J033241.7-274328 ,                      ,                      ,                      ,0.0009639835268619,AGN,3.912862466161261e-15,25.423435,23.703875,24.512346,24.788473,22.63419,23.036058,245.82492,12.751108,1197.9813,26.922733,568.9339,16.948175,441.17462,85.32828,3208.6611,404.01425,2216.0347,53.961132,1.0,False
611255759837081210,ECDFS,2CXO J033236.1-275037,CSC2.1,4.379e-16,53.15076688838573,-27.843674163338708,53.1507034,-27.8436928,3D-HST 14813             ,A   ,25.77,25.41,d  ,n,n,1.608,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0019875463678055,AGN,1.7012529830831915e-15,25.45245,24.742247,25.125418,25.605268,24.162386,24.41492,239.34244,9.848565,460.364,20.457983,323.46912,12.046165,207.91814,81.68271,785.3183,299.00037,622.3458,42.157276,1.0,False
611255759837084362,ECDFS,2CXO J033244.4-274819,CSC2.1,5.96e-16,53.18516404887578,-27.80534375653189,53.185173,-27.8053569,3D-HST 21978             ,AX  ,18.32,20.9,pN ,1,1,0.414,GSAC  ,GSAC  ,CXOG J033244.4-274819 ,                      ,2XMMi J033244.7-274820,                      ,0.0003666740679372,AGN,4.755340401710118e-14,22.248114,20.90067,21.288467,22.935352,20.32979,20.59716,4578.8325,11.282647,15839.171,25.122393,11081.863,14.577861,2431.4143,77.85611,26796.857,346.80673,20947.668,48.052708,1.0,False
611255759837085427,ECDFS,2CXO J033255.5-274751,CSC2.1,1.015e-15,53.23126943126992,-27.797757854746628,53.231308,-27.797789,CDFS J03329-2747A        ,QX  ,24.76,25.2,D  ,n,n,1.625,1834  ,1834  ,CXOX J033255.5-274752 ,                      ,4XMM J033255.4-274752 ,                      ,0.0005410551481911,QSO,2.228794507097432e-15,25.253206,24.272232,24.844215,25.959621,23.520632,24.099667,287.55258,10.004906,709.7527,21.94683,419.09656,13.481838,150.02066,86.81025,1418.2317,373.4997,832.0196,47.66618,1.0,False
611255759837083059,ECDFS,2CXO J033235.7-274916,CSC2.1,3.37e-16,53.14884206715981,-27.8211921331913,53.1488495,-27.8211861,CDFS J03325-2749         ,KX  ,25.47,26.01,d  ,n,n,2.578,1834  ,1834  ,CXOG J033235.7-274916 ,                      ,                      ,                      ,0.0007120266562801,QSO,1.5141141208789174e-15,25.820967,24.884472,25.189177,25.025103,25.541523,24.502737,170.45625,10.062196,403.8416,20.839708,305.0206,12.179215,354.7799,75.80876,220.4909,312.51727,573.9916,43.770752,1.0,False
611255759837090544,ECDFS,2CXO J033234.3-274350,CSC2.1,3.07e-16,53.14311195738117,-27.73066264426657,53.1431274,-27.7306519,3D-HST 37739             ,AX  ,21.96,23.47,d  ,n,n,0.668,GSAC  ,GSAC  ,CXOG J033234.3-274351 ,                      ,                      ,                      ,0.0013222577615597,AGN,1.5557574575233324e-14,24.240168,21.868837,22.841467,25.298664,21.146933,21.480375,731.0259,12.796866,6493.289,28.031933,2651.0195,16.667238,275.76178,90.77718,12624.862,389.4829,9286.459,57.299736,1.0,False
611255759837083051,ECDFS,2CXO J033236.1-274932,CSC2.1,1.371e-16,53.15075412588735,-27.825566609633665,53.1507527,-27.8255682,3D-HST 17928             ,AX  ,21.1,22.36,dN ,1,n,0.547,GSAC  ,GSAC  ,CXOG J033236.1-274932 ,                      ,                      ,                      ,0.0002232952739314,AGN,4.14682356886058e-14,22.626705,20.97314,21.521263,23.684858,20.284576,20.595602,3230.8586,10.688083,14816.436,22.988152,8943.232,13.510101,1219.1482,76.05731,27936.318,310.45462,20977.771,45.426525,1.0,False
611255759837083508,ECDFS,2CXO J033233.2-274921,CSC2.1,4.097e-17,53.13839203571514,-27.82252332977351,53.1383934,-27.8225231,3D-HST 19019             ,A   ,22.38,23.12,d  ,n,n,0.147,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,7.440643743111107e-05,AGN,1.3707639921683173e-14,23.317163,22.280165,22.5805,24.725876,21.92847,22.051144,1710.5466,10.482603,4445.6343,21.792013,3371.3198,12.948937,467.35825,76.71775,6146.2744,314.09103,5489.621,43.76685,1.0,False
611255759837081172,ECDFS,2CXO J033239.4-275032,CSC2.1,1.132e-16,53.16443749970647,-27.84222999893101,53.1644402,-27.8422356,3D-HST 15098             ,AX  ,22.39,24.34,d  ,n,n,0.58,GSAC  ,GSAC  ,2CXO J033239.4-275032 ,                      ,                      ,                      ,0.0001952383261977,AGN,1.727598660517378e-14,24.352701,21.722738,22.761509,26.099197,20.997255,21.306736,659.052,9.892619,7428.561,22.40047,2853.6226,12.286405,131.92313,75.404366,14490.974,308.8141,10896.967,43.05645,1.0,False
611255759837086874,ECDFS,2CXO J033221.9-274656,CSC2.1,1.333e-16,53.09164018887083,-27.78225341433848,53.091629,-27.7822552,3D-HST 27969             ,AX  ,21.79,23.28,d  ,n,n,0.67,GSAC  ,GSAC  ,CXOG J033221.9-274656 ,                      ,                      ,                      ,0.0013701488223609,AGN,2.1867477688944795e-14,24.034124,21.500486,22.589125,25.362013,20.68286,21.036634,883.79254,10.6984005,9116.018,23.683601,3344.6467,13.691923,260.13263,79.84428,19357.797,379.50906,13974.832,48.812866,1.0,False
611255759837082523,ECDFS,2CXO J033234.0-274938,CSC2.1,1.037e-16,53.14190440303222,-27.82723254267816,53.1419067,-27.8272343,3D-HST 18201             ,A   ,24.88,24.89,d  ,n,n,0.833,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0003836770465242,AGN,3.2104390273610594e-15,26.385874,23.693806,24.817299,,22.705145,22.912271,101.30951,10.014483,1209.1426,20.908955,429.61594,12.145699,-2.8521018,75.761444,3005.674,321.9976,2483.657,43.7331,1.0,False
611255759837085302,ECDFS,2CXO J033233.6-274751,CSC2.1,1.514e-16,53.1404090923482,-27.79758762180515,53.1403313,-27.7975903,3D-HST 24289             ,QX  ,0.0,0.0,   ,x,x,1.76,GSAC  ,GSAC  ,2CXO J033233.6-274751 ,                      ,                      ,                      ,0.0044792084312447,QSO,6.820550135990335e-16,27.028328,25.478405,26.605036,26.445452,25.331326,24.818277,56.06204,10.420988,233.68898,22.975471,82.79152,12.982096,95.900085,72.59047,267.59015,362.55374,429.22885,47.66584,1.0,False
611255072642324811,ECDFS,4XMM J033241.8-275202,4XMMDR14,5.688992605180996e-15,53.17440395195019,-27.86740988342469,53.174408,-27.8674202,ECDF-S 475               ,QX  ,22.69,23.39,n  ,n,n,3.588,1834  ,1874  ,CXOX J033241.9-275202 ,                      ,4XMM J033241.8-275202 ,                      ,0.0003106951496819,QSO,1.182114964947189e-14,23.631876,22.271109,22.596071,,22.230577,22.220516,1280.1165,9.9992895,4482.871,20.615313,3323.3142,12.553897,-5.947168,65.54773,4653.3823,293.32767,4696.705,42.915874,1.0,False
611255072642324811,ECDFS,4XMM J033241.8-275202,4XMMDR14,5.688992605180996e-15,53.17440395195019,-27.86740988342469,53.174408,-27.8674202,ECDF-S 475               ,QX  ,22.69,23.39,n  ,n,n,3.588,1834  ,1874  ,CXOX J033241.9-275202 ,                      ,4XMM J033241.8-275202 ,                      ,0.0003106951496819,QSO,1.182114964947189e-14,23.631876,22.271109,22.596071,,22.230577,22.220516,1280.1165,9.9992895,4482.871,20.615313,3323.3142,12.553897,-5.947168,65.54773,4653.3823,293.32767,4696.705,42.915874,1.0,False
611255759837090928,ECDFS,2CXO J033247.0-274346,CSC2.1,1.085e-15,53.19594916278148,-27.729667885884776,53.1959496,-27.7296524,3D-HST 38472             ,QX  ,23.56,24.23,d  ,n,n,1.178,GSAC  ,GSAC  ,CXOG J033247.0-274346 ,                      ,                      ,                      ,0.0009314884823632,QSO,6.0926016129855776e-15,24.480257,23.35963,23.999174,24.596355,22.246502,22.563047,585.9999,12.564273,1644.9318,26.800108,912.705,16.790585,526.5721,95.45438,4585.6323,423.4578,3425.9502,54.05519,1.0,False
611255759837081691,ECDFS,2CXO J033247.7-275038,CSC2.1,7.671e-16,53.19888577487288,-27.843980116633908,53.1988831,-27.8439827,3D-HST 14152             ,AX  ,25.12,25.92,d  ,n,n,1.615,GSAC  ,GSAC  ,2CXO J033247.7-275038 ,                      ,                      ,                      ,0.0042625277596655,AGN,1.2121906606375601e-15,26.14666,24.905615,25.83924,26.935087,23.699013,24.585432,126.28048,9.779624,396.05365,21.09834,167.61159,11.943195,61.089317,73.75089,1203.3579,300.81708,531.89636,44.27764,1.0,False
611255759837088422,ECDFS,2CXO J033229.8-274520,CSC2.1,1.492e-16,53.12441778960165,-27.75578804382489,53.1244125,-27.7557888,3D-HST 33103             ,QX  ,22.42,23.1,d  ,n,n,0.954,GSAC  ,GSAC  ,CXOG J033229.8-274522 ,                      ,LSXPS J033230.1-274515,                      ,0.0008087508243589,QSO,1.0742937707707698e-14,24.018478,22.611908,23.346567,23.912483,21.679588,21.965052,896.62024,11.425954,3275.1897,24.687689,1664.842,14.552855,988.5678,89.68554,7729.7373,408.52728,5942.6416,51.686043,1.0,False
611255759837090390,ECDFS,2CXO J033235.0-274410,CSC2.1,2.072e-16,53.14626525991402,-27.73638185059713,53.1462784,-27.7363491,3D-HST 37387             ,AX  ,23.56,24.22,d  ,n,n,0.839,GSAC  ,GSAC  ,2CXO J033235.0-274410 ,                      ,                      ,                      ,0.0012407492066713,AGN,3.872133431065306e-15,24.606625,23.796824,24.170023,25.037037,23.143545,23.481682,521.6155,12.309276,1099.6908,26.379902,779.8132,15.525933,350.9017,87.08852,2007.1582,388.13766,1470.0348,53.626816,1.0,False
611255759837086354,ECDFS,2CXO J033239.6-274709,CSC2.1,5.481e-17,53.16517849581608,-27.785939402688257,53.165184,-27.7859364,3D-HST 26915             ,A   ,24.99,25.45,d  ,n,n,1.317,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.003672353355577,AGN,2.9827729662831016e-15,25.930004,24.001083,25.081694,25.438938,22.495935,23.337248,154.16946,10.764354,911.10156,22.76697,336.76178,12.966679,242.33986,78.32343,3644.3975,351.89423,1679.1934,47.47195,1.0,False
611255072642325195,ECDFS,2CXO J033241.7-275135,CSC2.1,2.934e-17,53.174185415790376,-27.85982819002532,53.1741714,-27.8598576,3D-HST 10800             ,A   ,25.23,26.03,d  ,n,n,1.463,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0281746635664206,AGN,1.5098696797391875e-15,25.82757,24.789099,25.317978,25.594185,24.420498,24.303661,169.4228,9.742085,440.92035,19.832415,270.89972,11.86282,210.05164,66.66244,619.15656,304.68826,689.50244,42.637558,1.0,False
611255759837087352,ECDFS,2CXO J033231.4-274623,CSC2.1,2.225e-16,53.1311207949087,-27.773179706907424,53.1311111,-27.7731781,CDFS J03325-2746         ,KX  ,23.21,23.8,d  ,n,n,2.223,1834  ,1834  ,2CXO J033231.4-274623 ,                      ,                      ,                      ,0.0007671033513803,QSO,5.6405789907590554e-15,24.233833,23.320644,23.660692,24.73584,22.98952,23.041056,735.30347,11.123873,1705.0712,23.823841,1246.5881,13.420958,463.08868,85.06194,2313.0889,354.52466,2205.8574,48.634224,1.0,False
611255759837090108,ECDFS,2CXO J033240.9-274427,CSC2.1,3.574e-16,53.170611539621326,-27.74106943862891,53.1706161,-27.7410622,3D-HST 36451             ,AX  ,25.02,0.0,i  ,n,x,1.303,GSAC  ,GSAC  ,2CXO J033240.9-274427 ,                      ,                      ,                      ,0.0012554764000027,AGN,1.4109785670218323e-15,26.36045,25.01136,25.708565,26.4312,23.192976,24.345604,103.70973,11.473248,359.29874,25.698032,189.04897,15.130126,97.1673,88.05801,1917.8274,388.11606,663.3738,52.230648,1.0,False
611255759837088427,ECDFS,2CXO J033230.3-274523,CSC2.1,0.0,53.12644725800158,-27.75663197704805,53.1264687,-27.7566147,3D-HST 33163             ,Q   ,23.35,24.3,d  ,n,n,1.223,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0006170530316941,QSO,5.185818458531466e-15,25.071863,23.489393,24.251827,25.058561,22.063625,22.680834,339.82474,11.117344,1459.6288,24.49621,723.21826,14.348897,344.01337,89.68394,5426.873,409.17313,3073.7346,50.5317,1.0,False
611255759837088470,ECDFS,2CXO J033241.5-274532,CSC2.1,0.0,53.17297115179404,-27.75911262784422,53.1729736,-27.7591019,3D-HST 32762             ,A   ,20.56,21.63,j  ,1,-,0.136,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0004573729721257,AGN,5.722766197522333e-14,21.522552,20.848345,21.075031,22.38367,20.617346,20.732937,8932.628,13.198953,16621.203,26.93226,13489.249,16.21386,4041.3965,91.904945,20561.842,357.17593,18485.232,52.909775,1.0,False
611255759837087726,ECDFS,2CXO J033232.2-274615,CSC2.1,7.609e-17,53.1344934452961,-27.77102847686603,53.1345139,-27.7710114,3D-HST 30712             ,AX  ,0.0,0.0,   ,x,x,1.501,GSAC  ,GSAC  ,2CXO J033232.2-274615 ,                      ,                      ,                      ,0.0011310159853102,AGN,1.787085714037774e-15,25.65111,24.843502,25.302576,25.36867,23.27373,24.479675,199.3223,10.821636,419.37195,23.541536,274.7701,13.283357,258.54266,85.27803,1780.3613,354.38913,586.31354,48.47788,1.0,False
611255759837085241,ECDFS,2CXO J033237.3-274729,CSC2.1,1.536e-17,53.15547108292908,-27.79155766505112,53.155468,-27.7915573,3D-HST 24622             ,A   ,21.27,23.49,d  ,n,n,0.669,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0004451813615047,AGN,3.293493800285527e-14,23.91143,21.023596,22.22753,25.782879,20.186535,20.527437,989.52686,10.855758,14143.668,24.987366,4666.4644,13.603061,176.54202,71.97676,30576.355,358.30847,22337.023,49.56573,1.0,False
611255759837082612,ECDFS,2CXO J033235.5-274944,CSC2.1,4.532e-17,53.14839201716664,-27.82894150346757,53.1483955,-27.8289318,3D-HST 17361             ,A   ,21.46,22.29,d  ,n,n,0.542,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,3.736233892917207e-05,AGN,2.6086670803512834e-14,22.655151,21.602886,21.907837,23.048174,21.2864,21.48948,3147.308,10.704404,8295.56,21.580938,6264.1997,13.185807,2191.4426,77.010475,11102.986,311.98798,9208.911,44.016483,1.0,False
611255759837085431,ECDFS,2CXO J033226.0-274752,CSC2.1,4.749e-17,53.10833023552728,-27.797721069643345,53.1083603,-27.7977161,3D-HST 24251             ,A   ,25.68,24.93,d  ,n,n,1.501,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0008242697365344,AGN,1.5206851419118278e-15,25.362835,24.870611,25.23964,25.922974,24.875095,24.510126,259.9358,10.125604,409.0302,21.970287,291.16852,12.950092,155.17107,76.76082,407.34418,352.37915,570.09784,45.30437,1.0,False
611255759837087718,ECDFS,2CXO J033234.1-274554,CSC2.1,3.298e-17,53.14245409766768,-27.76506449645009,53.1424904,-27.7650089,3D-HST 31463             ,Q   ,20.78,21.52,d  ,-,-,0.365,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0006460161421233,QSO,4.027500960804596e-14,22.03917,21.296677,21.38419,22.497961,21.018332,21.037344,5550.505,12.24176,10998.3955,25.919716,10146.68,15.292886,3637.6082,87.983665,14212.408,356.1723,13965.693,50.47733,1.0,False
611255759837088404,ECDFS,2CXO J033232.7-274547,CSC2.1,1.316e-18,53.13632353279081,-27.763273719494627,53.1363258,-27.7632542,3D-HST 30997             ,Q   ,22.3,23.33,d  ,n,n,0.955,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.004575066726764,QSO,1.1876330023622178e-14,24.033697,22.464142,23.268991,24.727562,21.400244,21.719809,884.14044,11.228856,3752.6946,25.06236,1788.149,13.938689,466.63297,90.45688,9997.762,373.49548,7448.636,49.901134,1.0,False
611255759837086761,ECDFS,2CXO J033243.6-274658,CSC2.1,0.0,53.18165663138813,-27.783086761531003,53.1817474,-27.783062,3D-HST 28022             ,Q   ,23.53,23.64,d  ,n,n,1.566,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0204642830729652,QSO,2.425456257376028e-15,24.936949,24.356554,24.683378,25.209484,24.041286,24.185041,384.7873,10.452796,656.71716,22.727789,486.01428,13.412843,299.36856,84.3102,877.9817,360.9505,769.10046,47.525394,1.0,False
611255759837086961,ECDFS,2CXO J033236.1-274616,CSC2.1,1.417e-17,53.150672333304136,-27.77141947785213,53.1505508,-27.7712765,3D-HST 30725             ,A   ,0.0,0.0,   ,x,x,0.215,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0536478777813864,AGN,6.209513009594446e-15,23.835539,23.48609,23.54194,23.70586,24.422775,23.40618,1061.1678,11.29888,1464.0767,24.884985,1390.6698,13.828816,1195.7926,82.65883,617.8598,354.05035,1575.8975,48.713615,1.0,False
611255759837090624,ECDFS,4XMM J033241.8-274359,4XMMDR14,2.562475200494521e-15,53.17443821790021,-27.73339834583438,53.17445,-27.73336,HSC2 J033241.86-274400.0 ,QX  ,0.0,0.0,   ,x,x,2.57,HSTvar,HSTvar,CXOG J033241.8-274400 ,                      ,                      ,                      ,0.0849281168877697,QSO,7.943341864433049e-16,26.472216,25.917027,25.903784,30.539053,23.718903,25.408735,93.56514,12.480688,156.02339,27.510746,157.93782,16.12203,2.2099314,88.15385,1181.5143,408.9746,249.1759,52.21243,1.0,False
611255759837090624,ECDFS,4XMM J033241.8-274359,4XMMDR14,2.562475200494521e-15,53.17443821790021,-27.73339834583438,53.17445,-27.73336,HSC2 J033241.86-274400.0 ,QX  ,0.0,0.0,   ,x,x,2.57,HSTvar,HSTvar,CXOG J033241.8-274400 ,                      ,                      ,                      ,0.0849281168877697,QSO,7.943341864433049e-16,26.472216,25.917027,25.903784,30.539053,23.718903,25.408735,93.56514,12.480688,156.02339,27.510746,157.93782,16.12203,2.2099314,88.15385,1181.5143,408.9746,249.1759,52.21243,1.0,False
611255759837086952,ECDFS,2CXO J033236.4-274631,CSC2.1,5.884e-17,53.15175207294204,-27.775487411258386,53.1518173,-27.7755775,3D-HST 29686             ,Q   ,23.19,23.77,d  ,n,n,1.047,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0055333552753207,QSO,6.1395494816529005e-15,24.20733,23.291897,23.792053,24.393408,22.627861,22.81459,753.47266,11.07577,1750.8193,24.050097,1104.5322,13.588119,634.8001,81.93026,3227.4211,352.83362,2717.4658,48.993954,1.0,False
611255759837086022,ECDFS,2CXO J033229.2-274708,CSC2.1,5.138e-17,53.12175431553387,-27.7855113081897,53.1217499,-27.7855072,3D-HST 26914             ,A   ,22.01,23.79,d  ,n,n,0.668,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0001016037922793,AGN,2.0734199531638625e-14,24.27682,21.520203,22.677393,,20.701218,21.055202,706.7611,10.556214,8951.979,24.307358,3083.4915,13.275415,-37.779182,85.05037,19033.238,375.3838,13737.853,49.381042,1.0,False
611255759837085564,ECDFS,2CXO J033244.1-274733,CSC2.1,,53.1841673490012,-27.79270242362892,53.1841812,-27.7927055,3D-HST 25592             ,A   ,22.14,22.8,d  ,n,n,0.737,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0004673331412444,AGN,2.1155243630552967e-14,22.84439,21.804403,22.311144,23.25638,21.544758,21.563934,2643.8894,10.920965,6890.3057,23.524239,4320.584,13.847975,1809.04,80.37025,8751.794,348.30933,8598.572,48.511242,1.0,False
611255759837087350,ECDFS,2CXO J033230.8-274622,CSC2.1,1.671e-17,53.12855065454368,-27.77277544786966,53.1285439,-27.7727661,3D-HST 30144             ,A   ,23.39,24.58,d  ,n,n,1.016,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0004466911224176,AGN,9.602125450418171e-15,24.760103,22.579412,23.688337,25.350748,21.544777,21.795053,452.85413,10.978062,3374.6985,24.074669,1215.2489,13.445496,262.84583,84.83206,8751.64,383.1825,6949.9062,48.794407,1.0,False
611255759837086956,ECDFS,2CXO J033237.3-274645,CSC2.1,4.944e-17,53.15567478161871,-27.77939090396601,53.1556702,-27.7793407,3D-HST 28878             ,Q   ,23.53,23.81,d  ,n,n,1.839,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0014739517258336,QSO,4.063554654264296e-15,24.31388,23.808266,24.123388,24.742079,24.088072,23.447134,683.0427,10.7700815,1088.1633,23.413769,814.0379,13.36881,460.43506,81.84811,840.9524,353.09024,1517.5607,47.43607,1.0,False
611255759837071885,ECDFS,2CXO J033233.9-274617,CSC2.1,1.677e-17,53.14129268280841,-27.771454251212703,53.1413155,-27.7714672,3D-HST 30682             ,A   ,0.0,0.0,   ,x,x,1.447,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.001405478786152,AGN,1.10810849789086e-15,26.01986,25.409542,25.598562,25.202475,24.98199,25.275946,141.92403,10.890831,248.99092,23.65697,209.20657,13.2933445,301.3076,84.468376,369.1509,348.18097,281.59283,48.2581,1.0,False
611255759837083347,ECDFS,2CXO J033240.8-274926,CSC2.1,0.0,53.169831046332966,-27.82400119886631,53.169796,-27.8240643,3D-HST 18890             ,Q   ,23.64,23.82,d  ,n,n,2.13,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0038953021024743,QSO,3.668481787407476e-15,24.405668,24.059086,24.198103,25.233831,23.128038,23.783058,627.6715,10.016402,863.70544,20.795223,759.9035,12.3846445,292.73032,79.14624,2036.0304,308.2272,1113.7218,44.36556,1.0,False
611255759837087725,ECDFS,2CXO J033233.8-274600,CSC2.1,0.0,53.14102410388074,-27.76673537661069,53.1410446,-27.7667942,3D-HST 31397             ,A   ,25.1,26.6,d  ,n,n,1.903,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0009513913905257,AGN,1.9047121134252204e-15,25.804499,24.730057,25.335405,24.987906,23.423483,24.165396,173.06168,11.068787,465.56198,23.942173,266.58612,13.597969,367.14523,86.01002,1550.9814,353.28754,783.14404,48.467617,1.0,False
611255759837082589,ECDFS,2CXO J033242.3-274950,CSC2.1,,53.17636720274221,-27.8306996088821,53.1763573,-27.8307114,3D-HST 17138             ,A   ,20.95,22.23,d  ,n,n,0.458,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.000462999223139,AGN,3.207709957288138e-14,22.841967,21.30252,21.697792,23.340677,20.695171,20.98814,2649.8025,10.313249,10939.353,22.18941,7601.2227,13.411441,1673.8988,75.616554,19139.541,310.99326,14613.143,44.56036,1.0,False
611255759837085985,ECDFS,2CXO J033241.4-274718,CSC2.1,8.952e-18,53.17253905525466,-27.78818270665644,53.1725426,-27.788168,3D-HST 25053             ,A   ,21.91,23.52,d  ,n,n,0.622,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0003583615993353,AGN,2.0752809605355326e-14,24.268402,21.497948,22.646166,25.437883,20.786654,21.082403,712.2606,10.596682,9137.368,23.931149,3173.4644,13.314817,242.57526,78.90352,17592.938,363.1705,13397.956,48.662186,1.0,False
611255759837086353,ECDFS,2CXO J033239.8-274715,CSC2.1,0.0,53.16619528654992,-27.7875913109807,53.166188,-27.787594,EIS J03326-2747          ,Q   ,22.4,22.93,D  ,n,n,1.112,1505  ,1505  ,                      ,                      ,                      ,                      ,0.0027075266550304,QSO,1.1879976508863949e-14,23.536877,22.662907,23.059946,23.769846,21.686255,22.078186,1397.1702,10.900574,3124.9106,23.154016,2167.8127,13.307011,1127.3583,77.732124,7682.426,351.9154,5354.583,47.36642,1.0,False
611255759837087399,ECDFS,2CXO J033229.0-274624,CSC2.1,4.645e-17,53.12076025230108,-27.77330250455308,53.1207733,-27.773283,3D-HST 29933             ,A   ,23.33,24.84,d  ,n,n,0.737,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0004423168554392,AGN,6.711601894766183e-15,25.024632,22.854837,23.893284,26.21051,22.001055,22.320236,354.93378,10.844655,2618.574,23.915453,1006.2057,13.436817,119.06828,82.93597,5748.8086,397.10373,4284.551,48.307304,1.0,False
611255759837083117,ECDFS,2CXO J033248.5-274934,CSC2.1,,53.20234640965962,-27.826307656454187,53.2023659,-27.8262596,3D-HST 18251             ,AX  ,24.84,27.92,d  ,n,n,1.115,GSAC  ,GSAC  ,CXOG J033248.4-274934 ,                      ,                      ,                      ,0.0064736171770961,AGN,1.2829787132505477e-15,27.309069,24.698856,26.17067,,23.817,23.724442,43.288483,9.934222,479.13434,21.418058,123.51844,12.315729,-16.3193,75.38303,1079.4442,321.18265,1175.5015,43.50887,1.0,False
611255759837081175,ECDFS,2CXO J033237.6-275036,CSC2.1,1.268e-17,53.15668827355317,-27.84332722054168,53.1566811,-27.8433418,3D-HST 14760             ,A   ,22.05,22.67,d  ,n,n,0.628,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0001862254533246,AGN,1.3082970469148388e-14,23.390032,22.351862,22.743977,23.821012,21.947304,22.17426,1599.511,10.102171,4161.553,21.07104,2900.0781,12.297808,1075.4625,82.18985,6040.5806,305.4262,4901.13,42.031162,1.0,False
611255759837086980,ECDFS,2CXO J033236.2-274627,CSC2.1,0.0,53.15075730594969,-27.77442674842953,53.1507645,-27.7744102,3D-HST 29977             ,Q   ,25.15,27.68,d  ,n,n,2.307,GSAC  ,GSAC  ,                      ,                      ,                      ,                      ,0.0291133068442815,QSO,1.4063186515780194e-15,25.866964,25.239843,25.27591,25.491556,23.67083,24.97731,163.38565,10.899486,291.1139,24.072168,281.60208,13.407601,230.87529,81.36806,1235.0035,352.9081,370.74545,48.43497,1.0,False
611255759837086948,ECDFS,4XMM J033237.2-274611,4XMMDR14,1.6100580138328664e-15,53.15498524817476,-27.768982265140767,53.1549911,-27.7689743,3D-HST 29928             ,QX  ,22.86,24.34,d  ,n,n,1.096,GSAC  ,GSAC  ,4XMM J033237.2-274611 ,                      ,                      ,                      ,0.0009151937470704,QSO,1.1097320175120915e-14,25.505201,22.584003,23.656343,26.86108,20.9488,21.57868,227.99202,10.974735,3360.4612,24.544365,1251.5925,14.002268,65.398575,83.0784,15152.353,355.65918,8482.58,50.37701,1.0,False
611255759837088619,ECDFS,2CXO J033243.9-274543,CSC2.1,0.0,53.183714390478926,-27.76159314370233,53.1837158,-27.7615757,3D-HST 31553             ,AX  ,20.41,22.11,d  ,n,n,0.499,GSAC  ,GSAC  ,CXOG J033243.9-274541 ,                      ,                      ,                      ,0.0005456005950658,AGN,5.878983708368317e-14,22.705887,20.456217,21.142199,24.504272,19.889942,20.085403,3003.6243,11.904733,23851.37,27.390831,12680.046,16.163218,573.17993,89.66665,40181.195,360.74185,33561.305,54.397987,1.0,False
