name,ra,dec,e_pos_raw,field,cat,F,e_pos_1sig,e_pos_95,tract,patch,DP1_flag,obj_flag,dia_flag,objectId
4XMM J033229.3-274824,53.122368553211,-27.806855547294,0.8026161193847656,ECDFS,4XMMDR14,7.76134066107629e-16,0.8602530754391914,1.686096027860815,5063,34,True,True,True,611255759837084550
4XMM J033525.2-280340,53.85535330094782,-28.061134462013527,0.8027253746986389,ECDFS,4XMMDR14,1.6440174281607753e-14,0.8603701765258723,1.6863255459907098,5063,10,True,False,False,
4XMM J033341.6-283519,53.42367085698853,-28.588797172910912,0.8030079007148743,ECDFS,4XMMDR14,1.3298042883329827e-14,0.860672991119908,1.6869190625950197,4849,77,True,True,False,609788117972429909
4XMM J033003.5-281022,52.51476670686432,-28.17294913216669,0.8033829927444458,ECDFS,4XMMDR14,1.576398279761696e-14,0.8610750190186985,1.6877070372766492,5063,18,True,True,False,611254660325447943
4XMM J033421.4-281049,53.58916994973303,-28.18048608490012,0.8039190173149109,ECDFS,4XMMDR14,2.6963277937426183e-14,0.8616495362432056,1.6888330910366829,5063,12,True,True,False,611254248008593208
4XMM J033255.9-274320,53.233190530517,-27.722431010617,0.8082265853881836,ECDFS,4XMMDR14,8.466478013731838e-15,0.8662664366432835,1.6978822158208358,5063,34,True,False,False,
4XMM J033203.6-275041,53.015018132818,-27.844934366568,0.8091927766799927,ECDFS,4XMMDR14,2.2291918761889505e-15,0.8673020114469374,1.6999119424359974,5063,35,True,True,True,611255828556546604
2CXO J033124.5-275227,52.85233333333333,-27.874247222222223,1.7,ECDFS,CSC2.1,2.068e-15,0.8673469387755102,1.7,5063,26,True,True,False,611255210081274059
2CXO J033323.2-274450,53.34704166666666,-27.74729166666667,1.7,ECDFS,CSC2.1,5.628e-16,0.8673469387755102,1.7,5063,33,True,True,False,611255691117612072
4XMM J033052.1-274927,52.71747668889029,-27.82433608690421,0.8114323616027832,ECDFS,4XMMDR14,1.1923629435423107e-14,0.8697024240115575,1.7046167510626526,5063,36,True,True,True,611255897276037318
4XMM J033321.5-273013,53.3398418784647,-27.50382672998554,0.8130120635032654,ECDFS,4XMMDR14,2.770701352269693e-14,0.8713955664558042,1.707935310253376,5063,53,True,True,False,611257065507129913
2CXO J033327.1-274517,53.36320833333333,-27.755022222222223,1.71,ECDFS,CSC2.1,7.6e-16,0.8724489795918368,1.71,5063,33,True,True,False,611255691117611686
4XMM J033301.1-274407,53.2546047669034,-27.73531395604713,0.8156856894493103,ECDFS,4XMMDR14,2.5117000222295988e-15,0.8742611891203754,1.7135519306759357,5063,34,True,False,True,
4XMM J033009.7-282139,52.54056859609616,-28.36096987518449,0.815933883190155,ECDFS,4XMMDR14,1.6207795874726222e-14,0.8745272059915916,1.7140733237435195,4848,82,True,True,False,609781589622149343
4XMM J033053.4-274240,52.722689042009954,-27.711385000724423,0.8180676102638245,ECDFS,4XMMDR14,2.428546289577876e-14,0.8768141589108515,1.7185557514652687,5063,36,True,True,False,611255897276045303
2CXO J033220.5-280802,53.0855,-28.133913888888888,1.72,ECDFS,CSC2.1,1.73e-14,0.8775510204081632,1.72,5063,15,True,True,False,611254454167024841
4XMM J033212.6-275040,53.052531703966,-27.844630075374,0.8196430206298828,ECDFS,4XMMDR14,2.516658341344589e-15,0.8785027016397458,1.7218652952139015,5063,35,True,True,False,611255828556558668
4XMM J033428.0-280117,53.61705373651079,-28.02139987163785,0.8197399973869324,ECDFS,4XMMDR14,1.2531475524965844e-14,0.8786066424297239,1.7220690191622587,5063,12,True,True,False,611254248008604537
4XMM J033055.8-273252,52.73250543306486,-27.54789673159813,0.8204792737960815,ECDFS,4XMMDR14,2.4710715786947782e-14,0.8793990072841174,1.72362205427687,5063,46,True,True,True,611256584470807844
4XMM J033415.3-281646,53.5639442595848,-28.27962580218637,0.8204892873764038,ECDFS,4XMMDR14,2.7141727450621933e-14,0.8794097399532731,1.7236430903084152,4849,96,True,True,False,609789423642492767
4XMM J033124.2-274619,52.85105012539357,-27.771963584736927,0.8211512565612793,ECDFS,4XMMDR14,5.648818679525672e-15,0.8801192460463871,1.7250337222509189,5063,36,True,False,False,
4XMM J033246.6-275714,53.19426505524304,-27.954143060422883,0.8214393854141235,ECDFS,4XMMDR14,2.8343516007394704e-15,0.8804280658243553,1.7256390090157363,5063,24,True,False,False,
2CXO J033207.3-280430,53.03066666666667,-28.07515833333333,1.73,ECDFS,CSC2.1,2.472e-15,0.8826530612244898,1.73,5063,15,True,True,False,611254454167028027
4XMM J033335.5-282226,53.398131299918646,-28.37392558451754,0.8240171074867249,ECDFS,4XMMDR14,9.280270847037038e-15,0.8831908976277865,1.7310541593504614,4849,87,True,True,True,609788805167189644
4XMM J032933.2-281554,52.388431041356135,-28.26521703558756,0.8248409032821655,ECDFS,4XMMDR14,1.972022297248941e-14,0.884073851320649,1.732784748588472,4848,93,True,False,False,
4XMM J033048.3-274425,52.70140130426982,-27.7404545843548,0.8267735242843628,ECDFS,4XMMDR14,1.3072280650799298e-14,0.8861452564676986,1.7368447026766891,5063,37,True,True,False,611255965995515743
4XMM J033226.0-273715,53.108359786424295,-27.620867501626662,0.8273963928222656,ECDFS,4XMMDR14,6.797529187208169e-15,0.8868128540431571,1.738153193924588,5063,44,True,False,False,
2CXO J033153.9-280246,52.974916666666665,-28.04630555555556,1.74,ECDFS,CSC2.1,9.328e-16,0.8877551020408163,1.74,5063,15,True,True,False,611254454167030396
2CXO J033319.1-273530,53.32958333333333,-27.591927777777776,1.74,ECDFS,CSC2.1,5.994e-16,0.8877551020408163,1.74,5063,43,True,True,False,611256378312376367
4XMM J032935.9-275703,52.39971873510447,-27.950904669080565,0.8286417722702026,ECDFS,4XMMDR14,1.3569228104689818e-14,0.8881476658844615,1.7407694251335444,5063,28,True,True,True,611255347520216537
4XMM J033231.7-273918,53.13242772620476,-27.65500185748278,0.8293606042861938,ECDFS,4XMMDR14,1.0715728265386481e-14,0.8889181182059955,1.7422795116837513,5063,44,True,False,False,
2CXO J033248.7-274624,53.20316666666666,-27.77343055555556,1.75,ECDFS,CSC2.1,0.0,0.8928571428571429,1.75,5063,34,True,False,False,
2CXO J033218.9-275655,53.07904166666667,-27.948666666666668,1.75,ECDFS,CSC2.1,0.0,0.8928571428571429,1.75,5063,25,True,True,False,611255141361794887
4XMM J033209.7-280924,53.040715909746346,-28.156670165609185,0.8331953883171082,ECDFS,4XMMDR14,8.902134163559037e-15,0.8930282832980795,1.7503354352642355,5063,15,True,True,True,611254454167021489
4XMM J033152.6-283516,52.96946905615046,-28.58802179407052,0.8337990641593933,ECDFS,4XMMDR14,8.286866371332458e-15,0.8936753099243229,1.7516036074516728,4848,70,True,True,False,609780764988423612
4XMM J033414.2-275845,53.559513047207496,-27.97926021074825,0.8338533043861389,ECDFS,4XMMDR14,1.34275271159107e-14,0.893733445215583,1.7517175526225426,5063,22,True,True,False,611254935203363164
4XMM J033445.4-281754,53.68922462543514,-28.298539618213564,0.8356295824050903,ECDFS,4XMMDR14,1.8692363737589368e-14,0.8956372801769457,1.7554490691468134,4849,95,True,True,False,609789354923011417
4XMM J033313.8-274156,53.307877828544,-27.699059589068003,0.8376448750495911,ECDFS,4XMMDR14,6.318082704557344e-15,0.8977972937294652,1.7596826957097516,5063,33,True,True,False,611255691117615464
4XMM J033251.9-280608,53.216347359414,-28.102267950470168,0.8381298780441284,ECDFS,4XMMDR14,1.8109772782401972e-14,0.8983171254492266,1.760701565880484,5063,14,True,False,True,
4XMM J033302.0-283640,53.25842424938305,-28.611356373292264,0.8416436314582825,ECDFS,4XMMDR14,1.0385854672210084e-14,0.9020832062789736,1.7680830843067885,4849,78,True,True,False,609788186691910646
2CXO J033114.2-274708,52.80941666666667,-27.78559166666667,1.77,ECDFS,CSC2.1,6.973e-15,0.903061224489796,1.77,5063,36,True,True,False,611255897276040140
2CXO J033243.3-274532,53.18054166666666,-27.759116666666667,1.77,ECDFS,CSC2.1,0.0,0.903061224489796,1.77,5063,34,True,True,True,611255759837088742
2CXO J033312.7-274544,53.30329166666667,-27.76238055555556,1.77,ECDFS,CSC2.1,1.217e-16,0.903061224489796,1.77,5063,33,True,True,True,611255691117610619
4XMM J033326.9-281433,53.36218133406242,-28.242601982278693,0.8437713384628296,ECDFS,4XMMDR14,1.4589026127030842e-14,0.904363706819753,1.7725528653667155,5063,3,True,True,False,611253629533309546
4XMM J033525.1-280402,53.85493614981385,-28.06745119409181,0.8454192876815796,ECDFS,4XMMDR14,1.1940746277221224e-14,0.9061299975150906,1.7760147951295775,5063,10,True,True,False,611254110569631283
4XMM J033023.5-275011,52.598273851646,-27.836520268641173,0.8461260199546814,ECDFS,4XMMDR14,1.4263406333315555e-14,0.9068874811947282,1.7774994631416672,5063,37,True,True,False,611255965995511431
4XMM J033013.1-282511,52.55484879102999,-28.41973050123412,0.8470495939254761,ECDFS,4XMMDR14,7.322491408796178e-15,0.9078773782695349,1.7794396614082884,4848,82,True,True,True,609781589622145827
2CXO J033326.6-275109,53.361,-27.85278055555556,1.78,ECDFS,CSC2.1,2.035e-15,0.9081632653061223,1.78,5063,33,True,False,True,
2CXO J033336.5-280039,53.402375,-28.01098333333333,1.78,ECDFS,CSC2.1,3.684e-15,0.9081632653061223,1.78,5063,23,True,True,False,611255003922836865
2CXO J033225.2-275100,53.10520833333333,-27.85000833333333,1.78,ECDFS,CSC2.1,3.062e-17,0.9081632653061223,1.78,5063,34,True,True,False,611255759837081091
2CXO J033158.1-280258,52.99220833333333,-28.04950555555556,1.78,ECDFS,CSC2.1,3.974e-16,0.9081632653061223,1.78,5063,15,True,True,False,611254454167031351
4XMM J033037.8-275656,52.65781038507606,-27.948976860100057,0.8487932085990906,ECDFS,4XMMDR14,1.718818738326213e-14,0.9097462042862706,1.7831025604010904,5063,27,True,True,False,611255278800748425
4XMM J033010.2-281910,52.5425109193104,-28.319574778027675,0.8489582538604736,ECDFS,4XMMDR14,1.3207477273576452e-14,0.9099231016725332,1.783449279278165,4848,92,True,True,False,609782276816909537
4XMM J033109.8-282930,52.7910723103759,-28.491729414220845,0.8502941131591797,ECDFS,4XMMDR14,3.2241475656814844e-14,0.9113548908458518,1.7862555860578695,4848,81,True,True,True,609781520902663411
2CXO J033316.2-281946,53.31766666666666,-28.329497222222223,1.79,ECDFS,CSC2.1,1.353e-14,0.913265306122449,1.79,4849,97,True,True,True,609789492361964719
4XMM J033404.4-280643,53.51833427469485,-28.112112822560025,0.8539087772369385,ECDFS,4XMMDR14,2.1238253397701943e-14,0.9152291288713168,1.7938490925877806,5063,12,True,True,True,611254248008597451
2CXO J033249.9-274459,53.208125,-27.749958333333336,1.81,ECDFS,CSC2.1,0.0,0.923469387755102,1.81,5063,34,True,True,False,611255759837089286
4XMM J033246.9-275332,53.19558720128766,-27.892497561227668,0.8625046610832214,ECDFS,4XMMDR14,6.127150043301437e-15,0.924442294837322,1.811906897881151,5063,24,True,True,False,611255072642322124
4XMM J033306.3-274029,53.27636400063701,-27.674730468434,0.8651455640792847,ECDFS,4XMMDR14,3.006000709918186e-15,0.9272728446723308,1.817454775557768,5063,43,True,True,False,611256378312372238
4XMM J033301.9-273057,53.25791773167968,-27.515865136900345,0.8662384152412415,ECDFS,4XMMDR14,1.6629596259602232e-14,0.9284441749638171,1.8197505829290817,5063,54,True,False,False,
4XMM J033346.6-283041,53.444265716060606,-28.51159059099838,0.8672475814819336,ECDFS,4XMMDR14,1.3731246872774728e-14,0.9295258108059308,1.8218705891796243,4849,77,True,False,False,
4XMM J033158.2-274947,52.99266632335,-27.829862916215,0.8700709342956543,ECDFS,4XMMDR14,5.919427071448581e-15,0.932551912428354,1.8278017483595737,5063,35,True,False,False,
4XMM J033253.1-275930,53.22125912138301,-27.991739444643,0.8724571466445923,ECDFS,4XMMDR14,4.603731641511424e-15,0.9351094819341824,1.8328145845909976,5063,24,True,False,False,
4XMM J033027.3-280633,52.61414393402349,-28.10923702047769,0.8730202317237854,ECDFS,4XMMDR14,1.2492664475322652e-14,0.935713002919384,1.8339974857219927,5063,17,True,True,True,611254591605982042
2CXO J033216.6-274806,53.07004166666667,-27.80223888888889,1.84,ECDFS,CSC2.1,,0.9387755102040816,1.84,5063,35,True,True,False,611255828556547702
4XMM J033447.7-283057,53.698824008832304,-28.51608460751883,0.8770244717597961,ECDFS,4XMMDR14,1.3258895561606575e-14,0.940004792882954,1.84240939405059,4849,75,True,True,False,609787980533465153
4XMM J033428.0-273556,53.61703267818407,-27.599127385197303,0.877372145652771,ECDFS,4XMMDR14,7.387836612545058e-15,0.9403774337114372,1.843139770074417,5063,42,True,True,False,611256309592893274
4XMM J033107.6-283145,52.78176253285464,-28.52942844180523,0.8783831596374512,ECDFS,4XMMDR14,4.2588806423550854e-14,0.94146104998655,1.845263657973638,4848,71,True,True,False,609780833707902836
4XMM J033051.2-281718,52.71338258028094,-28.28859921736469,0.880095362663269,ECDFS,4XMMDR14,3.3481094822594357e-14,0.9432962086423032,1.8488605689389144,4848,92,True,True,True,609782276816911355
2CXO J033239.5-274952,53.164875,-27.831325,1.85,ECDFS,CSC2.1,4.059e-17,0.9438775510204084,1.85,5063,34,True,False,False,
2CXO J033141.5-273421,52.92308333333333,-27.57243888888889,1.85,ECDFS,CSC2.1,1.621e-15,0.9438775510204084,1.85,5063,45,True,True,False,611256515751333663
2CXO J033213.6-273401,53.056916666666666,-27.566897222222224,1.85,ECDFS,CSC2.1,8.332e-15,0.9438775510204084,1.85,5063,45,True,True,False,611256515751334173
4XMM J033451.3-275725,53.71405536137021,-27.956969234168703,0.8811628222465515,ECDFS,4XMMDR14,1.5033328789183613e-14,0.9444403239512876,1.851103034944524,5063,21,True,True,False,611254866483885835
4XMM J033325.6-273125,53.35697535568327,-27.52379247004941,0.8830450773239136,ECDFS,4XMMDR14,9.945939640724092e-15,0.9464577463278816,1.855057182802648,5063,43,True,True,False,611256378312363441
4XMM J033108.3-275002,52.78489690479183,-27.83401010465811,0.8834261894226074,ECDFS,4XMMDR14,1.9300855266237912e-14,0.9468662266051526,1.8558578041460991,5063,36,True,True,False,611255897276035874
4XMM J033256.5-275851,53.23555889359487,-27.9809472644326,0.8863219618797302,ECDFS,4XMMDR14,4.584648836242732e-15,0.949969948424148,1.86194109891133,5063,24,True,False,True,
4XMM J032945.6-281104,52.44036672040592,-28.18457320824016,0.8884968757629395,ECDFS,4XMMDR14,2.6283227371327704e-14,0.9523010458338044,1.8665100498342564,5063,18,True,False,False,
4XMM J032947.1-282618,52.44637701144721,-28.43838445324357,0.889214038848877,ECDFS,4XMMDR14,1.4233035119958805e-14,0.9530697093771456,1.8680166303792047,4848,83,True,True,False,609781658341606630
4XMM J032940.2-280259,52.4175140345624,-28.04995934130141,0.8894079923629761,ECDFS,4XMMDR14,8.003692245637031e-15,0.953277590957102,1.86842407827592,5063,18,True,True,True,611254660325442886
2CXO J033333.7-281404,53.39075,-28.23453333333333,1.87,ECDFS,CSC2.1,1.208e-14,0.9540816326530612,1.87,5063,3,True,False,False,
2CXO J033148.0-273506,52.95016666666667,-27.58508055555556,1.87,ECDFS,CSC2.1,3.379e-15,0.9540816326530612,1.87,5063,45,True,True,False,611256515751332944
4XMM J033338.4-283336,53.41033233392941,-28.560187706645205,0.8929586410522461,ECDFS,4XMMDR14,1.1171249878925636e-14,0.9570832165618928,1.87588310446131,4849,77,True,True,False,609788117972431082
4XMM J033300.1-274417,53.25056257484562,-27.738228297136537,0.8949590921401978,ECDFS,4XMMDR14,4.1654882295468366e-15,0.9592273227654852,1.8800855526203508,5063,34,True,False,False,
4XMM J033200.4-275048,53.001931142661,-27.846758195338005,0.8961243629455566,ECDFS,4XMMDR14,1.456258853468114e-15,0.960476273253544,1.8825334955769464,5063,35,True,True,True,611255828556558233
4XMM J033253.8-282500,53.22437263179263,-28.4168375749113,0.8975030779838562,ECDFS,4XMMDR14,1.0880269497588312e-14,0.9619539956954514,1.8854298315630849,4849,88,True,True,True,609788873886680304
4XMM J033429.5-281313,53.623132143115,-28.220461309526005,0.8982423543930054,ECDFS,4XMMDR14,7.29989341679638e-15,0.962746360549845,1.886982866677696,5063,2,True,True,False,611253560813834228
2CXO J033203.8-281015,53.01608333333333,-28.171025,1.89,ECDFS,CSC2.1,8.276e-15,0.9642857142857144,1.89,5063,15,True,True,True,611254454167022547
2CXO J033323.6-275825,53.348416666666665,-27.97385833333333,1.89,ECDFS,CSC2.1,6.944e-16,0.9642857142857144,1.89,5063,23,True,True,False,611255003922839605
4XMM J033157.3-274812,52.988750714212,-27.803414778206,0.8997766375541687,ECDFS,4XMMDR14,6.045574417733743e-15,0.9643908226732782,1.8902060124396247,5063,35,True,False,True,
4XMM J033509.9-281446,53.79154292092109,-28.24625382073436,0.901282548904419,ECDFS,4XMMDR14,8.068539394012926e-15,0.9660048755674372,1.8933695561121768,5063,1,True,True,False,611253492094348988
4XMM J033302.6-275305,53.26118944339397,-27.88498969527154,0.9018149375915528,ECDFS,4XMMDR14,5.092321844827859e-15,0.9665754958108818,1.894487971789328,5063,24,True,True,False,611255072642322540
4XMM J033007.0-281532,52.52942862268698,-28.2590973623384,0.9038848876953124,ECDFS,4XMMDR14,2.7283539400717143e-14,0.9687940918492096,1.8988364200244503,5063,7,True,True,False,611253904411216342
4XMM J033014.2-282105,52.55944903462006,-28.351407009714688,0.9090630412101746,ECDFS,4XMMDR14,4.22602762246288e-14,0.9743440956164786,1.909714427408298,4848,82,True,True,True,609781589622148337
2CXO J033237.6-275036,53.15679166666666,-27.84320555555556,1.91,ECDFS,CSC2.1,1.268e-17,0.9744897959183674,1.91,5063,34,True,True,False,611255759837081175
4XMM J033114.4-281527,52.810236206284,-28.257603713888,0.9096124172210692,ECDFS,4XMMDR14,1.424686377985568e-13,0.9749329230665266,1.910868529210392,5063,6,True,False,False,
2CXO J033323.2-275206,53.34679166666666,-27.868519444444445,1.92,ECDFS,CSC2.1,8.847e-16,0.979591836734694,1.92,5063,23,True,True,False,611255003922829498
2CXO J033328.4-273347,53.36870833333333,-27.56335,1.92,ECDFS,CSC2.1,7.368e-15,0.979591836734694,1.92,5063,43,True,True,False,611256378312377448
4XMM J033258.5-274244,53.24394420291903,-27.71223211990777,0.9164180159568788,ECDFS,4XMMDR14,1.0303181715459221e-15,0.9822272411113384,1.925165392578223,5063,34,True,False,False,
4XMM J033119.0-280821,52.8294795931615,-28.139346575744497,0.9167054295539856,ECDFS,4XMMDR14,1.036506340148678e-14,0.982535294270081,1.9257691767693588,5063,16,True,True,False,611254522886501868
4XMM J033331.5-280939,53.3812685821031,-28.160878855208697,0.9179877638816832,ECDFS,4XMMDR14,1.3620670956675414e-14,0.9839097147713648,1.9284630409518748,5063,13,True,True,False,611254316728070109
2CXO J033324.2-275848,53.35124999999999,-27.98015833333333,1.93,ECDFS,CSC2.1,6.965e-16,0.9846938775510204,1.93,5063,23,True,True,False,611255003922839554
4XMM J033232.2-280228,53.13447181741202,-28.041296258089467,0.9197605848312378,ECDFS,4XMMDR14,8.001017315589602e-15,0.9858098444064712,1.932187295036684,5063,14,True,False,True,
4XMM J033150.5-275221,52.960766436984,-27.872701512248,0.9198817610740662,ECDFS,4XMMDR14,2.247925068608664e-15,0.9859397224802424,1.9324418560612748,5063,25,True,False,False,
4XMM J033012.7-273931,52.55332158408756,-27.65863423140326,0.9199063777923584,ECDFS,4XMMDR14,7.117055425900909e-15,0.9859661069585834,1.932493569638824,5063,47,True,True,False,611256653190267455
4XMM J032953.7-274538,52.47385753834501,-27.760668517861,0.9206262826919556,ECDFS,4XMMDR14,3.972006846152641e-15,0.9867377092089556,1.9340059100495528,5063,38,True,False,False,
2CXO J033316.2-275040,53.31775,-27.84458611111111,1.94,ECDFS,CSC2.1,2.872e-16,0.9897959183673468,1.94,5063,33,True,False,True,
4XMM J033011.1-282018,52.54665566024989,-28.33857964952221,0.9247509241104126,ECDFS,4XMMDR14,1.465131184777424e-14,0.9911585467421355,1.9426707516145856,4848,92,True,True,False,609782276816908548
4XMM J033444.3-283337,53.68458948548375,-28.56040824135546,0.9255983829498292,ECDFS,4XMMDR14,1.5970753704437103e-14,0.992066862754372,1.944451050998569,4849,75,True,True,False,609787980533465289
4XMM J033211.2-273604,53.04668833273999,-27.601115866059,0.9270015358924866,ECDFS,4XMMDR14,4.312080410079876e-15,0.993570778019814,1.947398724918836,5063,45,True,False,False,
4XMM J033433.8-273849,53.640924088791,-27.647007661632,0.9272708296775818,ECDFS,4XMMDR14,2.301484232412973e-14,0.9938594101581798,1.9479644439100323,5063,42,True,True,False,611256309592884196
4XMM J033225.9-283404,53.10802072097605,-28.567847418946563,0.9285399317741394,ECDFS,4XMMDR14,9.851531889521968e-15,0.9952196482037936,1.950630510479436,4849,78,True,False,False,
4XMM J033207.2-274944,53.030137401631,-27.829007122934,0.9292647838592528,ECDFS,4XMMDR14,2.763472518987941e-15,0.995996552903808,1.952153243691464,5063,35,True,False,False,
4XMM J033313.0-284018,53.304527388592,-28.671694916453,0.9303411245346068,ECDFS,4XMMDR14,1.7648509132513375e-14,0.9971501870681746,1.9544143666536224,4849,77,True,True,True,609788117972428399
4XMM J033414.8-282903,53.56200810136258,-28.48423374818088,0.9304725527763368,ECDFS,4XMMDR14,1.2515751205333017e-14,0.9972910533508432,1.9546904645676524,4849,86,True,True,False,609788736447723000
4XMM J033147.9-281659,52.949724980604,-28.283236540594,0.9309667944908142,ECDFS,4XMMDR14,8.495085704492405e-15,0.9978207872355992,1.955728742981775,4848,90,True,True,False,609782139377956872
4XMM J033458.3-282626,53.74330674998277,-28.4407830383958,0.9311503171920776,ECDFS,4XMMDR14,1.3678446226974682e-14,0.9980174889518516,1.956114278345629,4849,85,True,True,False,609788667728234936
4XMM J033145.7-275326,52.940696802611,-27.890826217325,0.931359887123108,ECDFS,4XMMDR14,6.312811618526581e-15,0.998242108384896,1.956554532434396,5063,25,True,False,False,
4XMM J033159.0-273924,52.9961468627,-27.656848410613,0.9316719174385072,ECDFS,4XMMDR14,5.425777116821722e-15,0.9985765460219796,1.95721003020308,5063,45,True,True,False,611256515751327771
4XMM J033305.4-274530,53.272640494017,-27.758546188107005,0.9319348335266112,ECDFS,4XMMDR14,3.810688997831586e-15,0.998858342472252,1.9577623512456144,5063,34,True,True,False,611255759837095202
4XMM J033031.3-275239,52.63052634515332,-27.87759518476899,0.9322125911712646,ECDFS,4XMMDR14,2.2756766631694403e-14,0.9991560462714518,1.9583458506920453,5063,27,True,True,False,611255278800752411
4XMM J033351.1-280919,53.46303737545875,-28.155555268521123,0.9326571822166444,ECDFS,4XMMDR14,7.758288166092621e-15,0.9996325640049778,1.9592798254497563,5063,13,True,True,False,611254316728070820
2CXO J033124.4-280514,52.85195833333333,-28.08737222222222,1.96,ECDFS,CSC2.1,1.111e-14,1.0,1.96,5063,16,True,False,False,
4XMM J033217.8-283249,53.07450843944301,-28.546967223864,0.9333030581474304,ECDFS,4XMMDR14,1.7369137337718173e-14,1.0003248211655202,1.96063664948442,4849,78,True,False,False,
4XMM J032945.2-280903,52.43852014256604,-28.151014903554564,0.94135582447052,ECDFS,4XMMDR14,5.364557387042444e-15,1.0089558675997,1.977553500495412,5063,18,True,False,False,
4XMM J033050.3-274258,52.70989208405254,-27.71622065936013,0.9416610598564148,ECDFS,4XMMDR14,2.699455039383881e-14,1.0092830223541422,1.9781947238141189,5063,37,True,True,False,611255965995516662
4XMM J033311.3-274407,53.297423661403,-27.735345223058,0.9417642951011658,ECDFS,4XMMDR14,4.367005838028107e-15,1.0093936710623428,1.978411595282192,5063,33,True,False,False,
4XMM J033155.4-275045,52.98098655577569,-27.845844754012283,0.941906213760376,ECDFS,4XMMDR14,2.064062591363488e-15,1.0095457810936506,1.978709730943555,5063,35,True,True,False,611255828556558092
2CXO J033209.6-274634,53.040416666666665,-27.776172222222225,1.98,ECDFS,CSC2.1,0.0,1.010204081632653,1.98,5063,35,True,True,False,611255828556564151
4XMM J033043.7-274933,52.68209955540276,-27.82585440051549,0.9440620541572572,ECDFS,4XMMDR14,9.106488485380662e-15,1.0118564353239623,1.9832386132349664,5063,37,True,False,False,
4XMM J033127.6-273314,52.865107189962,-27.554033128817,0.9448719024658204,ECDFS,4XMMDR14,1.1222065079497316e-14,1.0127244399419295,1.9849399022861816,5063,46,True,True,True,611256584470807606
4XMM J033149.6-282835,52.95684654134906,-28.476465339440853,0.9457391500473022,ECDFS,4XMMDR14,2.7611141251529005e-14,1.0136539657527357,1.9867617728753613,4848,80,True,True,False,609781452183188347
4XMM J033041.7-275657,52.67381369952842,-27.94940384037285,0.9480772614479064,ECDFS,4XMMDR14,8.484575719682873e-15,1.0161599801156551,1.9916735610266845,5063,27,True,True,True,611255278800748380
4XMM J033220.6-282044,53.085871194590005,-28.345636467563,0.951067328453064,ECDFS,4XMMDR14,8.356074892353765e-15,1.0193647679025335,1.997954945088966,4849,88,True,False,True,
4XMM J033307.0-274433,53.27945544568284,-27.742692885456982,0.9512937068939208,ECDFS,4XMMDR14,2.067646387763321e-15,1.019607402887375,1.998430509659255,5063,33,True,False,False,
4XMM J033111.8-273034,52.79940665443793,-27.509531787801688,0.953722357749939,ECDFS,4XMMDR14,1.4202417420014404e-14,1.0222104584672442,2.0035324985957987,5063,56,True,False,False,
4XMM J033217.7-284007,53.074004133823806,-28.668752423815203,0.9560326337814332,ECDFS,4XMMDR14,7.774185280446691e-15,1.0246866385653088,2.0083858115880053,4849,78,True,True,False,609788186691895531
4XMM J033446.1-280046,53.6921121313245,-28.01305390233103,0.9562678337097168,ECDFS,4XMMDR14,1.3692851716308636e-14,1.0249387285205966,2.0088799079003694,5063,21,True,True,False,611254866483883528
4XMM J033439.4-274517,53.664171213023,-27.754858683803,0.9566447734832764,ECDFS,4XMMDR14,1.7058919991115758e-14,1.0253427368523862,2.009671764230677,5063,31,True,True,False,611255553678651408
2CXO J033150.7-283407,52.96145833333333,-28.56878055555556,2.01,ECDFS,CSC2.1,1.712e-14,1.0255102040816326,2.01,4848,70,True,True,False,609780764988424733
2CXO J033318.7-280439,53.327958333333335,-28.077761111111112,2.01,ECDFS,CSC2.1,5.431e-15,1.0255102040816326,2.01,5063,13,True,True,True,611254316728076043
4XMM J033053.9-282236,52.724936229604666,-28.376770741759,0.9571002125740052,ECDFS,4XMMDR14,2.1934655087814225e-14,1.025830881644164,2.0106285280225618,4848,81,True,True,False,609781520902673307
4XMM J033111.7-283815,52.79912884527816,-28.637601764880177,0.959336757659912,ECDFS,4XMMDR14,2.03981424036926e-14,1.028228036077076,2.0153269507110694,4848,71,True,True,False,609780833707896971
4XMM J033357.9-274647,53.49130533954302,-27.779882336370942,0.9603846669197084,ECDFS,4XMMDR14,8.771206586836045e-15,1.0293511971272329,2.0175283463693763,5063,32,True,True,False,611255622398133492
4XMM J033322.7-280311,53.344907288873,-28.05313211368578,0.9608566761016846,ECDFS,4XMMDR14,1.1485467762137932e-14,1.0298571019310658,2.018519919784889,5063,13,True,False,False,
4XMM J033110.3-282224,52.79301329485839,-28.37342684440703,0.9609087109565736,ECDFS,4XMMDR14,3.0520328424916635e-14,1.0299128734797145,2.01862923202024,4848,81,True,True,True,609781520902673049
4XMM J033255.5-272818,53.23159059686289,-27.47167229102411,0.962663233280182,ECDFS,4XMMDR14,1.2076453660865571e-14,1.0317933904396377,2.0223150452616894,5063,54,True,True,False,611257134226612207
4XMM J033225.4-281946,53.10597763646683,-28.329583429545004,0.9627021551132202,ECDFS,4XMMDR14,1.939398823285441e-14,1.0318351073024867,2.0223968103128738,4849,98,True,True,True,609789561081441227
4XMM J033058.9-282828,52.745543295075,-28.474470289963,0.9636633992195128,ECDFS,4XMMDR14,1.780874235514547e-14,1.0328653796564982,2.0244161441267363,4848,81,True,True,False,609781520902665868
