2SXPS_ID,name,ra,dec,e_pos,AstromType,l,b,MeanOffAxisAngle,OrigErr90,NearestNeighbour,NearestOKNeighbour,Exposure,FirstObsDate,LastObsDate,FirstObsMET,LastObsMET,FirstDetDate,LastDetDate,FirstDetMET,LastDetMET,FirstBlindDetDate,LastBlindDetDate,FirstBlindDetMET,LastBlindDetMET,NumObs,NumBlindDetObs,NumDetObs,BestDetectionID,NonBlindDet_band0,NonBlindDet_band1,NonBlindDet_band2,NonBlindDet_band3,DetFlag,FieldFlag,DetFlag_band0,DetFlag_band1,DetFlag_band2,DetFlag_band3,OpticalLoadingWarning,StrayLightWarning,NearBrightSourceWarning,IsPotentialAlias,PotentialAliasList,Rate_band0,Rate_band0_pos,Rate_band0_neg,HR1,HR1_pos,HR1_neg,HR2,HR2_pos,HR2_neg,Rate_band1,Rate_band1_pos,Rate_band1_neg,Rate_band2,Rate_band2_pos,Rate_band2_neg,Rate_band3,Rate_band3_pos,Rate_band3_neg,Counts_band0,Counts_band1,Counts_band2,Counts_band3,BgCounts_band0,BgCounts_band1,BgCounts_band2,BgCounts_band3,RateCF_band0,RateCF_band1,RateCF_band2,RateCF_band3,UL_band0,UL_band1,UL_band2,UL_band3,PeakRate_band0,PeakRate_band0_pos,PeakRate_band0_neg,PeakRate_band1,PeakRate_band1_pos,PeakRate_band1_neg,PeakRate_band2,PeakRate_band2_pos,PeakRate_band2_neg,PeakRate_band3,PeakRate_band3_pos,PeakRate_band3_neg,GalacticNH,PvarPchiSnapshot_band0,PvarPchiSnapshot_band1,PvarPchiSnapshot_band2,PvarPchiSnapshot_band3,PvarPchiSnapshot_HR1,PvarPchiSnapshot_HR2,PvarPchiObsID_band0,PvarPchiObsID_band1,PvarPchiObsID_band2,PvarPchiObsID_band3,PvarPchiObsID_HR1,PvarPchiObsID_HR2,WhichPow,WhichAPEC,PowECFO,PowECFU,PowFlux,PowFlux_pos,PowFlux_neg,PowUnabsFlux,PowUnabsFlux_pos,PowUnabsFlux_neg,APECECFO,APECECFU,APECFlux,APECFlux_pos,APECFlux_neg,APECUnabsFlux,APECUnabsFlux_pos,APECUnabsFlux_neg,PowPeakFlux,PowPeakFlux_pos,PowPeakFlux_neg,PowPeakUnabsFlux,PowPeakUnabsFlux_pos,PowPeakUnabsFlux_neg,APECPeakFlux,APECPeakFlux_pos,APECPeakFlux_neg,APECPeakUnabsFlux,APECPeakUnabsFlux_pos,APECPeakUnabsFlux_neg,FixedPowECFO,FixedPowECFU,FixedPowFlux,FixedPowFlux_pos,FixedPowFlux_neg,FixedPowUnabsFlux,FixedPowUnabsFlux_pos,FixedPowUnabsFlux_neg,FixedAPECECFO,FixedAPECECFU,FixedAPECFlux,FixedAPECFlux_pos,FixedAPECFlux_neg,FixedAPECUnabsFlux,FixedAPECUnabsFlux_pos,FixedAPECUnabsFlux_neg,InterpPowECFO,InterpPowECFU,InterpPowNH,InterpPowNH_pos,InterpPowNH_neg,InterpPowGamma,InterpPowGamma_pos,InterpPowGamma_neg,InterpPowFlux,InterpPowFlux_pos,InterpPowFlux_neg,InterpPowUnabsFlux,InterpPowUnabsFlux_pos,InterpPowUnabsFlux_neg,InterpAPECECFO,InterpAPECECFU,InterpAPECNH,InterpAPECNH_pos,InterpAPECNH_neg,InterpAPECkT,InterpAPECkT_pos,InterpAPECkT_neg,InterpAPECFlux,InterpAPECFlux_pos,InterpAPECFlux_neg,InterpAPECUnabsFlux,InterpAPECUnabsFlux_pos,InterpAPECUnabsFlux_neg,P_pow,P_APEC,FittedPowECFO,FittedPowECFU,FittedPowNH,FittedPowNH_pos,FittedPowNH_neg,FittedPowGamma,FittedPowGamma_pos,FittedPowGamma_neg,FittedPowFlux,FittedPowFlux_pos,FittedPowFlux_neg,FittedPowUnabsFlux,FittedPowUnabsFlux_pos,FittedPowUnabsFlux_neg,FittedPowCstat,FittedPowDOF,FittedPowReducedChi2,FittedAPECECFO,FittedAPECECFU,FittedAPECNH,FittedAPECNH_pos,FittedAPECNH_neg,FittedAPECkT,FittedAPECkT_pos,FittedAPECkT_neg,FittedAPECFlux,FittedAPECFlux_pos,FittedAPECFlux_neg,FittedAPECUnabsFlux,FittedAPECUnabsFlux_pos,FittedAPECUnabsFlux_neg,FittedAPECCstat,FittedAPECDOF,FittedAPECReducedChi2,HasSpec,NumExternalMatches,NumExternalMatches_slim,MatchInROSHRI,MatchIn2RXS,MatchIn3XMMDR8,MatchIn3XMM_Stack,MatchInXMMSL2,MatchInSwiftFT,MatchIn1SWXRT,MatchInXRTGRB,MatchInSDSSQSO,MatchIn2MASS,MatchInUSNOB1,MatchIn2CSC,MatchIn1SXPS,MatchInALLWISE,field,catalog,flux,cat
103524,2SXPS J040035.3-485928,60.14742,-48.99126,5.6,0,257.11846,-47.74987,2.51,7.4,279.27,279.27,14689,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,19,1,3,2987887,1,0,0,0,0,0,0,-1,-1,-1,0.0,0,0,0,,0.0007255,0.0003463,-0.0003463,-0.469,0.1508,-0.531,0.405,0.5955,-0.1736,0.0003305,0.0002179,-0.0002179,9.315e-05,0.0001497,-9.315e-05,0.0002721,0.0002293,-0.0002293,12,5.0,2.0,5.0,3.7,1.22,0.934,1.89,1.37,1.37,1.37,1.37,0.001901,0.001196,0.0007914,0.001139,0.01134,0.01084,-0.006628,0.01147,0.01083,-0.006634,9.315e-05,0.0001497,-9.315e-05,0.0002721,0.0002293,-0.0002293,1.21e+20,0.0276,9.73e-05,0.248,0.468,,,0.000596,0.000596,0.000596,0.000596,1.0,0.521,0.0,0.0,4.254e-11,4.352e-11,3.086e-14,1.4731e-14,-1.4731e-14,3.157e-14,1.5068e-14,-1.5068e-14,2.248e-11,2.333e-11,1.631e-14,7.7849e-15,-7.7849e-15,1.692e-14,8.0774e-15,-8.0774e-15,4.8245e-13,4.6109e-13,-2.82e-13,4.9352e-13,4.7166e-13,-2.8844e-13,2.5497e-13,2.437e-13,-1.4902e-13,2.6455e-13,2.5283e-13,-1.5462e-13,4.254e-11,4.352e-11,3.086e-14,1.4731e-14,-1.4731e-14,3.157e-14,1.5068e-14,-1.5068e-14,2.248e-11,2.333e-11,1.631e-14,7.7849e-15,-7.7849e-15,1.692e-14,8.0774e-15,-8.0774e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EDFS,2SXPS,3.086e-14,2SXPS
105553,2SXPS J035949.2-485946,59.95523,-48.99613,5.4,0,257.16946,-47.87133,6.03,7.1,91.43,91.43,14101,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,19,1,1,2987886,1,0,0,0,0,0,0,-1,-1,-1,0.0,0,0,0,,0.0008598,0.0003771,-0.0003771,0.047,0.4951,-0.4281,0.085,0.4254,-0.4283,0.0002359,0.0002154,-0.0002154,0.0002589,0.0002104,-0.0002104,0.0003091,0.0002381,-0.0002381,13,4.0,4.0,5.0,3.69,1.44,1.19,1.65,1.45,1.45,1.45,1.45,0.002143,0.001097,0.001119,0.001224,0.000775,0.0003489,-0.0002873,0.0002359,0.0002154,-0.0002154,0.0002589,0.0002104,-0.0002104,0.0003091,0.0002381,-0.0002381,1.2e+20,0.171,0.585,0.278,0.365,,,0.626,0.626,0.626,0.626,1.0,1.0,0.0,0.0,4.254e-11,4.351e-11,3.658e-14,1.604e-14,-1.604e-14,3.741e-14,1.6406e-14,-1.6406e-14,2.248e-11,2.332e-11,1.933e-14,8.4771e-15,-8.4771e-15,2.005e-14,8.7944e-15,-8.7944e-15,3.2968e-14,1.4843e-14,-1.222e-14,3.3721e-14,1.5182e-14,-1.2502e-14,1.7424e-14,7.845e-15,-6.4597e-15,1.8076e-14,8.1382e-15,-6.7015e-15,4.254e-11,4.351e-11,3.658e-14,1.604e-14,-1.604e-14,3.741e-14,1.6406e-14,-1.6406e-14,2.248e-11,2.332e-11,1.933e-14,8.4771e-15,-8.4771e-15,2.005e-14,8.7944e-15,-8.7944e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EDFS,2SXPS,3.658e-14,2SXPS
106655,2SXPS J035947.6-490241,59.94874,-49.04478,5.1,0,257.24142,-47.86398,6.46,6.5,38.69,38.69,13801,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,19,1,4,2987875,1,1,1,0,0,0,0,-1,0,-1,0.0,0,0,0,,0.001524,0.0004592,-0.0004592,0.025,0.2689,-0.2738,-0.439,0.305,-0.3335,0.0006082,0.0002907,-0.0002907,0.0006474,0.0002843,-0.0002843,0.0002199,0.000224,-0.0002199,20,8.0,8.0,4.0,3.8,1.54,1.12,1.66,1.48,1.48,1.48,1.48,0.003072,0.001708,0.001749,0.001099,0.001524,0.0004592,-0.0004592,0.005736,0.005507,-0.003368,0.003726,0.003545,-0.002171,0.0002199,0.000224,-0.0002199,1.21e+20,0.894,0.573,0.852,0.716,0.999,1.0,0.587,0.587,0.587,0.587,0.076,1.0,1.0,0.0,3.035e-11,5.162e-11,4.626e-14,1.3936e-14,-1.3936e-14,7.87e-14,2.3707e-14,-2.3707e-14,2.248e-11,2.332e-11,3.427e-14,1.0324e-14,-1.0324e-14,3.556e-14,1.0712e-14,-1.0712e-14,4.626e-14,1.3936e-14,-1.394e-14,7.8695e-14,2.3707e-14,-2.3707e-14,3.4271e-14,1.032e-14,-1.0324e-14,3.5556e-14,1.0712e-14,-1.0712e-14,4.254e-11,4.351e-11,6.485e-14,1.9535e-14,-1.9535e-14,6.633e-14,1.9982e-14,-1.9982e-14,2.248e-11,2.332e-11,3.427e-14,1.0324e-14,-1.0324e-14,3.556e-14,1.0712e-14,-1.0712e-14,3.035e-11,5.162e-11,1.501e+21,3.9858e+21,1.0,2.607,1.9157,1.0,4.626e-14,1.3936e-14,-1.3936e-14,7.87e-14,2.3707e-14,-2.3707e-14,,,,,,,,,,,,,,,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EDFS,2SXPS,4.626e-14,2SXPS
106985,2SXPS J035945.7-490314,59.94052,-49.05408,4.6,0,257.25679,-47.86701,6.94,5.8,38.69,38.69,13710,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,19,1,2,2987884,1,0,1,0,0,0,0,-1,-1,-1,0.0,0,0,0,,0.0007524,0.0003666,-0.0003666,0.249,0.3347,-0.34,-0.858,0.0109,-0.1425,0.0003166,0.0002361,-0.0002361,0.000544,0.0002622,-0.0002622,0.0,0.0001058,0.0,12,5.0,7.0,0.0,3.83,1.56,1.1,1.67,1.45,1.45,1.45,1.45,0.001988,0.001229,0.001574,0.0005353,0.0007524,0.0003666,-0.0003666,0.0003166,0.0002361,-0.0002361,0.003067,0.00294,-0.0018,0.0,0.0001058,0.0,1.21e+20,0.794,0.875,0.738,1.0,,,0.347,0.347,0.347,0.347,,,0.0,1.0,4.254e-11,4.351e-11,3.201e-14,1.5596e-14,-1.5596e-14,3.274e-14,1.5954e-14,-1.5954e-14,2.08e-11,2.886e-10,1.565e-14,7.6268e-15,-7.6268e-15,2.172e-13,1.0582e-13,-1.0582e-13,3.2006e-14,1.5596e-14,-1.56e-14,3.2739e-14,1.5954e-14,-1.5954e-14,1.5651e-14,7.627e-15,-7.6268e-15,2.1715e-13,1.0582e-13,-1.0582e-13,4.254e-11,4.351e-11,3.201e-14,1.5596e-14,-1.5596e-14,3.274e-14,1.5954e-14,-1.5954e-14,2.248e-11,2.333e-11,1.692e-14,8.2428e-15,-8.2428e-15,1.755e-14,8.5519e-15,-8.5519e-15,,,,,,,,,,,,,,,2.08e-11,2.886e-10,1.159e+22,7.8129e+21,1.0,0.4594,0.11724,1.0,1.565e-14,7.6268e-15,-7.6268e-15,2.172e-13,1.0582e-13,-1.0582e-13,0.71,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EDFS,2SXPS,3.201e-14,2SXPS
107133,2SXPS J035951.0-485816,59.96279,-48.97122,5.0,0,257.13163,-47.87237,6.21,6.4,91.43,91.43,13671,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,19,1,2,2987878,1,0,0,1,0,0,0,-1,-1,0,0.0,0,0,0,,0.001055,0.0004008,-0.0004008,0.228,0.7723,-0.2262,0.36,0.3225,-0.3206,0.0001453,0.0001955,-0.0001453,0.0002613,0.0002114,-0.0002114,0.0005917,0.000288,-0.000288,15,3.0,4.0,8.0,3.64,1.44,1.19,1.63,1.46,1.46,1.46,1.46,0.002419,0.0009556,0.001126,0.001676,0.001077,0.0003907,-0.0003286,0.004081,0.003909,-0.00239,0.0002613,0.0002114,-0.0002114,0.000555,0.0002949,-0.0002323,1.2e+20,0.902,0.00483,0.535,0.981,,,0.908,0.908,0.908,0.908,,,0.0,0.0,4.254e-11,4.351e-11,4.486e-14,1.7051e-14,-1.7051e-14,4.588e-14,1.7441e-14,-1.7441e-14,2.248e-11,2.332e-11,2.371e-14,9.0118e-15,-9.0118e-15,2.459e-14,9.3488e-15,-9.3488e-15,4.58e-14,1.6621e-14,-1.398e-14,4.6846e-14,1.7e-14,-1.4297e-14,2.4206e-14,8.784e-15,-7.3876e-15,2.5111e-14,9.1128e-15,-7.6639e-15,4.254e-11,4.351e-11,4.486e-14,1.7051e-14,-1.7051e-14,4.588e-14,1.7441e-14,-1.7441e-14,2.248e-11,2.332e-11,2.371e-14,9.0118e-15,-9.0118e-15,2.459e-14,9.3488e-15,-9.3488e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,EDFS,2SXPS,4.486e-14,2SXPS
107437,2SXPS J040018.7-485542,60.07826,-48.92837,4.5,0,257.04314,-47.80866,5.39,5.5,279.27,279.27,13605,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,19,1,1,2987880,1,1,0,0,0,0,0,-1,-1,-1,0.0,0,0,0,,0.0009654,0.0003899,-0.0003899,-0.223,0.2766,-0.3188,-0.71,0.0595,-0.2898,0.0006142,0.0002847,-0.0002847,0.0003765,0.0002266,-0.0002266,0.0,0.0001513,0.0,14,8.0,5.0,1.0,3.61,1.39,0.948,1.64,1.46,1.46,1.46,1.46,0.002295,0.001701,0.001296,0.0006612,0.0009673,0.0003771,-0.0003152,0.0005907,0.0002944,-0.000232,0.0003765,0.0002266,-0.0002266,0.0,0.0001513,0.0,1.2e+20,0.983,0.813,0.857,0.0541,,,0.947,0.947,0.947,0.947,1.0,1.0,1.0,0.0,2.58e-11,1.077e-10,2.491e-14,1.006e-14,-1.006e-14,1.039e-13,4.1975e-14,-4.1975e-14,2.248e-11,2.332e-11,2.17e-14,8.7661e-15,-8.7661e-15,2.252e-14,9.0942e-15,-9.0942e-15,2.4958e-14,9.7299e-15,-8.132e-15,1.0413e-13,4.0596e-14,-3.3927e-14,2.1747e-14,8.478e-15,-7.0853e-15,2.2561e-14,8.7953e-15,-7.3505e-15,4.254e-11,4.351e-11,4.107e-14,1.6586e-14,-1.6586e-14,4.2e-14,1.6965e-14,-1.6965e-14,2.248e-11,2.332e-11,2.17e-14,8.7661e-15,-8.7661e-15,2.252e-14,9.0942e-15,-9.0942e-15,2.58e-11,1.077e-10,2.271e+21,2.3509e+21,1.0,3.775,-1.0,-0.37212,2.491e-14,1.006e-14,-1.006e-14,1.039e-13,4.1975e-14,-4.1975e-14,,,,,,,,,,,,,,,1.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EDFS,2SXPS,2.491e-14,2SXPS
110646,2SXPS J035948.3-490740,59.95167,-49.12795,4.5,0,257.36115,-47.84237,9.18,5.6,267.25,267.25,12774,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,19,1,1,2987885,0,0,0,0,0,0,0,-1,-1,-1,0.0,0,0,0,,0.0005999,0.0003722,-0.0003722,0.136,0.8637,-0.345,0.534,0.4664,-0.1426,2.11e-05,0.0001938,-2.11e-05,9.403e-05,0.000174,-9.403e-05,0.0004357,0.0002749,-0.0002749,10,2.0,2.0,6.0,3.97,1.79,1.06,1.62,1.56,1.56,1.56,1.56,0.001824,0.0008454,0.0008924,0.001475,0.0006234,0.0003502,-0.0002832,2.11e-05,0.0001938,-2.11e-05,9.403e-05,0.000174,-9.403e-05,0.0004357,0.0002749,-0.0002749,1.21e+20,0.731,0.808,0.653,0.594,,,0.37,0.37,0.37,0.37,1.0,1.0,0.0,0.0,4.254e-11,4.352e-11,2.552e-14,1.5832e-14,-1.5832e-14,2.611e-14,1.6195e-14,-1.6195e-14,2.248e-11,2.333e-11,1.349e-14,8.3667e-15,-8.3667e-15,1.399e-14,8.6814e-15,-8.6814e-15,2.6519e-14,1.4895e-14,-1.205e-14,2.7128e-14,1.5237e-14,-1.2322e-14,1.4015e-14,7.872e-15,-6.3659e-15,1.4542e-14,8.1681e-15,-6.6053e-15,4.254e-11,4.352e-11,2.552e-14,1.5832e-14,-1.5832e-14,2.611e-14,1.6195e-14,-1.6195e-14,2.248e-11,2.333e-11,1.349e-14,8.3667e-15,-8.3667e-15,1.399e-14,8.6814e-15,-8.6814e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EDFS,2SXPS,2.552e-14,2SXPS
116781,2SXPS J035947.3-485307,59.94739,-48.88533,5.3,0,257.01065,-47.90233,9.95,7.1,311.35,311.35,11379,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,2014-09-24 04:37:52,2018-02-02 17:19:36,433226285,539284797,19,1,1,2987879,1,0,0,0,0,0,0,-1,-1,-1,0.0,0,0,0,,0.001003,0.0004489,-0.0004489,-0.11,0.419,-0.491,0.229,0.4737,-0.3399,0.0003043,0.0002657,-0.0002657,0.0002319,0.0002292,-0.0002292,0.0003977,0.0002937,-0.0002937,12,4.0,3.0,5.0,3.27,1.35,0.982,1.54,1.8,1.8,1.8,1.8,0.002553,0.001375,0.001228,0.001535,0.0009684,0.0004226,-0.000348,0.0003043,0.0002657,-0.0002657,0.0002319,0.0002292,-0.0002292,0.0003977,0.0002937,-0.0002937,1.2e+20,0.789,0.905,0.237,0.465,1.0,1.0,0.975,0.975,0.975,0.975,1.0,1.0,0.0,0.0,4.254e-11,4.351e-11,4.266e-14,1.9095e-14,-1.9095e-14,4.363e-14,1.9529e-14,-1.9529e-14,2.248e-11,2.332e-11,2.255e-14,1.0092e-14,-1.0092e-14,2.339e-14,1.0468e-14,-1.0468e-14,4.1194e-14,1.7979e-14,-1.48e-14,4.2132e-14,1.8388e-14,-1.5142e-14,2.1773e-14,9.502e-15,-7.825e-15,2.2584e-14,9.8565e-15,-8.1165e-15,4.254e-11,4.351e-11,4.266e-14,1.9095e-14,-1.9095e-14,4.363e-14,1.9529e-14,-1.9529e-14,2.248e-11,2.332e-11,2.255e-14,1.0092e-14,-1.0092e-14,2.339e-14,1.0468e-14,-1.0468e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EDFS,2SXPS,4.266e-14,2SXPS
193270,2SXPS J035620.5-484629,59.08569,-48.77489,6.8,0,257.05361,-48.47953,7.52,9.6,668.0,668.0,1107,2014-03-06 00:37:41,2014-03-06 00:58:37,415759073,415760329,2014-03-06 00:37:41,2014-03-06 00:58:37,415759073,415760329,2014-03-06 00:37:41,2014-03-06 00:58:37,415759073,415760329,1,1,1,2918774,1,0,1,0,0,0,0,-1,-1,-1,0.0,0,0,0,,0.007278,0.00332,-0.00332,0.05,0.4503,-0.5015,-0.017,0.4799,-0.4451,0.002023,0.00173,-0.00173,0.002227,0.00166,-0.00166,0.002136,0.001691,-0.001691,6,2.0,2.0,2.0,0.438,0.247,0.0704,0.149,1.45,1.45,1.45,1.45,0.0212,0.01114,0.01135,0.01126,0.007278,0.00332,-0.00332,0.002023,0.002132,-0.001309,0.002227,0.002139,-0.001311,0.002136,0.002139,-0.00131,1.12e+20,,,,,,,0.347,0.996,0.996,0.996,,,0.0,0.0,4.253e-11,4.344e-11,3.095e-13,1.4118e-13,-1.4118e-13,3.161e-13,1.442e-13,-1.442e-13,2.249e-11,2.328e-11,1.637e-13,7.4673e-14,-7.4673e-14,1.694e-13,7.7279e-14,-7.7279e-14,3.0953e-13,1.4118e-13,-1.412e-13,3.1614e-13,1.442e-13,-1.442e-13,1.6371e-13,7.467e-14,-7.4673e-14,1.6942e-13,7.7279e-14,-7.7279e-14,4.253e-11,4.344e-11,3.095e-13,1.4118e-13,-1.4118e-13,3.161e-13,1.442e-13,-1.442e-13,2.249e-11,2.328e-11,1.637e-13,7.4673e-14,-7.4673e-14,1.694e-13,7.7279e-14,-7.7279e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,EDFS,2SXPS,3.095e-13,2SXPS
197082,2SXPS J035732.5-484746,59.3858,-48.79628,4.0,0,257.01247,-48.28252,11.44,4.6,78.54,78.54,916,2014-03-06 00:37:41,2014-03-06 00:58:37,415759073,415760329,2014-03-06 00:37:41,2014-03-06 00:58:37,415759073,415760329,2014-03-06 00:37:41,2014-03-06 00:58:37,415759073,415760329,1,1,1,2918773,1,1,1,0,0,0,0,-1,-1,-1,0.0,0,0,0,,0.01818,0.006192,-0.006192,-0.124,0.2949,-0.4133,-0.008,0.3373,-0.4479,0.005255,0.002869,-0.002869,0.003927,0.002489,-0.002489,0.003748,0.002538,-0.002538,10,4.0,3.0,3.0,0.49,0.232,0.184,0.312,1.75,1.75,1.75,1.75,0.04237,0.01839,0.01606,0.01581,0.01818,0.006192,-0.006192,0.005255,0.003351,-0.002385,0.003927,0.002996,-0.002018,0.003749,0.002994,-0.002018,1.14e+20,,,,,,,0.103,0.901,0.901,0.901,,,0.0,0.0,4.253e-11,4.346e-11,7.732e-13,2.6334e-13,-2.6334e-13,7.9e-13,2.6906e-13,-2.6906e-13,2.249e-11,2.329e-11,4.089e-13,1.3926e-13,-1.3926e-13,4.234e-13,1.4421e-13,-1.4421e-13,7.7322e-13,2.6334e-13,-2.633e-13,7.9003e-13,2.6906e-13,-2.6906e-13,4.0889e-13,1.393e-13,-1.3926e-13,4.2342e-13,1.4421e-13,-1.4421e-13,4.253e-11,4.346e-11,7.732e-13,2.6334e-13,-2.6334e-13,7.9e-13,2.6906e-13,-2.6906e-13,2.249e-11,2.329e-11,4.089e-13,1.3926e-13,-1.3926e-13,4.234e-13,1.4421e-13,-1.4421e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,EDFS,2SXPS,7.732e-13,2SXPS
114170,2SXPS J023340.9+065611,38.4208,6.9366,3.5,0,162.63653,-47.89636,2.55,3.5,155.72,155.72,11932,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,2013-03-09 10:16:27,2018-06-28 12:04:36,384516998,551880297,7,7,7,3193594,1,1,1,1,0,0,0,0,0,0,0.0,0,0,0,,0.1283,0.003796,-0.003796,0.029,0.034,-0.034,-0.3,0.0401,-0.0401,0.04889,0.002389,-0.002389,0.05179,0.002448,-0.002448,0.02784,0.001832,-0.001832,1185,430.0,455.0,238.0,14.3,3.84,2.55,2.36,1.31,1.36,1.36,1.41,0.1397,0.05605,0.05914,0.03333,0.1551,0.01306,-0.01306,0.05571,0.008293,-0.007545,0.06266,0.008868,-0.008104,0.03817,0.007113,-0.006331,8.24e+20,3.3e-06,0.0248,0.0331,0.13,0.905,1.0,4.08e-08,0.0134,0.00181,0.0135,0.986,1.0,2.0,2.0,3.174e-11,3.982e-11,4.073e-12,1.2047e-13,-1.2047e-13,5.109e-12,1.5114e-13,-1.5114e-13,3.153e-11,3.191e-11,4.045e-12,1.1966e-13,-1.1966e-13,4.094e-12,1.2111e-13,-1.2111e-13,4.922e-12,4.1446e-13,-4.145e-13,6.175e-12,5.1998e-13,-5.1998e-13,4.8892e-12,4.117e-13,-4.117e-13,4.9481e-12,4.1666e-13,-4.1666e-13,4.365e-11,4.907e-11,5.601e-12,1.6567e-13,-1.6567e-13,6.296e-12,1.8625e-13,-1.8625e-13,2.184e-11,2.71e-11,2.803e-12,8.2902e-14,-8.2902e-14,3.477e-12,1.0286e-13,-1.0286e-13,3.517e-11,4.225e-11,6.477e+20,2.2466e+20,-2.0997e+20,2.14,0.1259,-0.12024,4.513e-12,1.335e-13,-1.335e-13,5.421e-12,1.6036e-13,-1.6036e-13,,,,,,,,,,,,,,,1.0,0.0,3.174e-11,3.982e-11,9.97e+20,3.2365e+20,-2.9906e+20,2.074,0.1282,-0.12354,4.073e-12,1.2047e-13,-1.2047e-13,5.109e-12,1.5114e-13,-1.5114e-13,310.8,354.0,0.94,3.153e-11,3.191e-11,6.397e+19,1.7322e+20,-6.397e+19,3.871,0.64019,-0.52162,4.045e-12,1.1966e-13,-1.1966e-13,4.094e-12,1.2111e-13,-1.2111e-13,321.9,354.0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,SV_38_7,2SXPS,4.073e-12,2SXPS
