SRCID,name,ra,dec,e_pos,SC_DET_ML,SC_EP_1_FLUX,SC_EP_1_FLUX_ERR,SC_EP_2_FLUX,SC_EP_2_FLUX_ERR,SC_EP_3_FLUX,SC_EP_3_FLUX_ERR,SC_EP_4_FLUX,SC_EP_4_FLUX_ERR,SC_EP_5_FLUX,SC_EP_5_FLUX_ERR,SC_EP_8_FLUX,SC_EP_8_FLUX_ERR,SC_EP_9_FLUX,SC_EP_9_FLUX_ERR,SC_HR1,SC_HR1_ERR,SC_HR2,SC_HR2_ERR,SC_HR3,SC_HR3_ERR,SC_HR4,SC_HR4_ERR,SC_EXTENT,SC_EXT_ERR,SC_EXT_ML,SC_CHI2PROB,SC_FVAR,SC_FVARERR,SC_VAR_FLAG,SC_SUM_FLAG,SC_EP_8_FMIN,SC_EP_8_FMIN_ERR,SC_EP_8_FMAX,SC_EP_8_FMAX_ERR,MJD_FIRST,MJD_LAST,N_DETECTIONS,CONFUSED,WEBPAGE_URL,field,catalog,flux,cat
208272112010085,4XMM J033134.4-284922,52.893565573485,-28.822917737547,1.9925157,17.88206,2.4001319e-17,1.1967918e-16,6.322174e-16,3.5175555e-16,6.170333e-16,3.9919165e-16,1.5662249e-15,1.0102541e-15,6.7697105e-15,6.415908e-15,9.085109e-15,6.563106e-15,2.8708625e-15,9.64346e-16,0.079043835,0.2494271,0.3937748,0.2409299,-0.3788345,0.2309599,0.4205669,0.2594213,0.0,,1.964117,,,,False,0,9.085109e-15,6.563106e-15,9.085109e-15,6.563106e-15,58344.25377314815,58344.60983796296,1,False,http://xmm-catalog.irap.omp.eu/source/208272112010085/,ECDFS,4XMMDR14,9.085109e-15,4XMMDR14
206049610010141,4XMM J033134.4-275450,52.89359167568799,-27.913971038705,1.6333331,10.07868,1.8571573e-17,9.487519e-17,5.3732054e-16,3.307539e-16,2.843114e-16,3.2415406e-16,0.0,3.3002696e-16,1.3284994e-15,3.644573e-15,1.8231696e-15,3.6925313e-15,0.0,7.0968454e-16,0.4336851,0.2648938,-0.08211677,0.2587862,-1.0,0.3235837,1.0,0.2208828,0.0,,-0.3451161,,,,False,0,1.8231696e-15,3.6925313e-15,1.8231696e-15,3.6925313e-15,55240.70208333333,55242.054074074076,1,False,http://xmm-catalog.irap.omp.eu/source/206049610010141/,ECDFS,4XMMDR14,1.8231696e-15,4XMMDR14
205557806010150,4XMM J033134.6-275601,52.894279590253994,-27.933700320574,1.6996802,6.759221,6.586314e-16,3.1294593e-16,2.3895324e-16,2.7493136e-16,6.28181e-17,2.2353054e-16,1.6932273e-15,9.757648e-16,1.2297663e-14,1.0057949e-14,1.475127e-14,1.0117737e-14,2.5072233e-16,4.6238766e-16,-0.4707682,0.4396007,-0.1798728,0.9835702,0.6718293,0.501926,0.4985543,0.2450455,0.0,,-0.5584192,,,,False,0,1.475127e-14,1.0117737e-14,1.475127e-14,1.0117737e-14,54841.83576388889,54843.16504629629,1,False,http://xmm-catalog.irap.omp.eu/source/205557806010150/,ECDFS,4XMMDR14,1.475127e-14,4XMMDR14
205557806010144,4XMM J033135.4-275224,52.89775967083,-27.873492201159003,2.050425,8.914482,2.8422606e-16,1.3195394e-16,5.553576e-16,2.0383214e-16,0.0,7.935029e-17,5.5242824e-17,2.700495e-16,0.0,2.645441e-15,1.1072713e-15,2.7230724e-15,1.4256443e-16,2.8849288e-16,-0.051313903,0.2066033,-1.0,0.2211807,1.0,3.224695,-1.0,1.799062,0.0,,-0.1060314,,,,False,0,1.1072713e-15,2.7230724e-15,1.1072713e-15,2.7230724e-15,54841.83576388889,54843.16504629629,1,False,http://xmm-catalog.irap.omp.eu/source/205557806010144/,ECDFS,4XMMDR14,1.1072713e-15,4XMMDR14
201080604010012,4XMM J033135.7-275134,52.89899028546192,-27.859622745460992,0.1372708,1392.142,4.435186e-15,8.084889e-17,5.4287904e-15,9.3128374e-17,5.6602956e-15,1.08507574e-16,7.304885e-15,2.2691854e-16,1.1119023e-14,1.1882257e-15,3.4945652e-14,1.2291154e-15,2.0080256e-14,2.3746833e-16,0.04679542,0.012132931,-0.029215157,0.012314388,-0.38102084,0.014852315,-0.33037564,0.03721777,0.0,,-0.7407227,0.010699467,0.5435579,0.16616297,False,1,1.13413e-14,5.769172e-15,5.5604155e-14,6.0458425e-15,52117.52988425926,58342.61388888889,27,False,http://xmm-catalog.irap.omp.eu/source/201080604010012/,ECDFS,4XMMDR14,3.4945652e-14,4XMMDR14
208272108010099,4XMM J033135.9-272440,52.89972804963059,-27.411364807168145,1.2172997,13.08996,4.9666566e-16,1.7849852e-16,1.1285361e-15,2.3843279e-16,8.416223e-17,1.2871544e-16,1.0766965e-16,3.256015e-16,7.8749135e-16,2.9903615e-15,3.1642879e-15,3.0608971e-15,1.3184835e-15,4.3713142e-16,0.35903144,0.16479412,-0.7922334,0.1806129,-0.36506405,0.6992269,-0.20846395,1.4869823,0.0,,-0.5962896,,,,False,0,2.9379766e-15,3.2281247e-15,5.1803917e-15,9.6350404e-15,58327.747881944444,58332.885613425926,2,False,http://xmm-catalog.irap.omp.eu/source/208272108010099/,ECDFS,4XMMDR14,3.1642879e-15,4XMMDR14
205557807010172,4XMM J033135.9-275449,52.8998446242706,-27.913645478810693,0.4869005,103.2675,3.7333014e-17,3.6244576e-17,1.6332394e-16,4.843386e-17,8.674538e-16,1.1279369e-16,1.5701731e-15,2.6919303e-16,4.1736693e-15,1.6664576e-15,8.3956525e-15,1.7195299e-15,2.4537215e-15,2.325596e-16,-0.29722068,0.055091538,0.53314203,0.05548313,-0.2197333,0.07572507,0.27819794,0.09656447,60.37551,2.9666245,66.03535,0.0019194996,3.1858747,0.6818948,False,3,5.178968e-15,3.0622778e-15,3.2305427e-14,3.520417e-14,54843.807337962964,55246.10834490741,9,False,http://xmm-catalog.irap.omp.eu/source/205557807010172/,ECDFS,4XMMDR14,8.3956525e-15,4XMMDR14
208272108010109,4XMM J033136.0-273155,52.900154787152,-27.532037499614,2.2633,7.009454,6.841337e-16,3.284868e-16,0.0,1.7271359e-16,2.8158004e-16,3.3229505e-16,5.5548073e-15,2.101553e-15,2.515181e-15,7.203873e-15,9.762736e-15,7.60268e-15,2.5620796e-15,1.1028643e-15,-1.0,0.4340945,1.0,0.5044847,0.6912572,0.2233935,-0.062459353,0.382666,0.0,,0.2854576,,,,False,0,9.762736e-15,7.60268e-15,9.762736e-15,7.60268e-15,58327.747881944444,58328.138657407406,1,False,http://xmm-catalog.irap.omp.eu/source/208272108010109/,ECDFS,4XMMDR14,9.762736e-15,4XMMDR14
205557810010174,4XMM J033136.2-274356,52.900914673885,-27.732454697669,3.049528,22.79058,4.168833e-17,1.4571295e-16,1.3094572e-16,3.0273712e-16,1.3509909e-17,2.9013676e-16,1.6271876e-16,1.1583227e-15,2.132761e-15,1.2209847e-14,7.0103322e-15,1.2393684e-14,4.3155077e-16,7.26482e-16,0.1496103,0.1317917,-0.9999811,0.1418049,0.8237691,17.56238,0.7870008,0.9488052,12.061324,1.798378,12.49161,0.6160743,,,False,3,7.0103322e-15,1.2393684e-14,7.0103322e-15,1.2393684e-14,54853.7934375,54855.22825231482,1,False,http://xmm-catalog.irap.omp.eu/source/205557810010174/,ECDFS,4XMMDR14,7.0103322e-15,4XMMDR14
206049610010060,4XMM J033136.2-274243,52.901181359734544,-27.71210267523304,1.3619146,63.68514,1.937184e-16,4.834848e-16,1.9352675e-16,5.040601e-16,4.149505e-16,7.7572405e-16,2.2516505e-15,2.488357e-15,4.6563955e-15,2.54225e-14,6.14575e-14,2.7412878e-14,3.365425e-15,1.9763712e-15,0.17463624,0.11834752,-0.8347476,0.108812496,-0.28674194,0.40524977,0.33737573,0.56117946,38.237682,2.616982,45.69673,,,,False,3,5.6609855e-14,4.0911722e-14,6.540722e-14,3.692883e-14,55240.70208333333,55246.10834490741,2,False,http://xmm-catalog.irap.omp.eu/source/206049610010060/,ECDFS,4XMMDR14,6.14575e-14,4XMMDR14
208272108010050,4XMM J033136.2-272545,52.9012477983262,-27.42924120141659,0.8245911,54.53255,4.120686e-17,7.7247684e-17,1.926739e-16,1.1941015e-16,1.4658169e-15,2.9328847e-16,6.7208905e-15,9.356122e-16,9.982873e-15,4.3967507e-15,1.9294303e-14,4.566654e-15,6.0428643e-15,6.530781e-16,0.50514644,0.32605037,0.83795846,0.09743865,0.15210867,0.10524853,-0.15871765,0.14407481,0.0,,0.1717052,,,,False,0,1.6294442e-14,9.189678e-15,2.9550652e-14,1.4237892e-14,58327.747881944444,58523.416967592595,3,False,http://xmm-catalog.irap.omp.eu/source/208272108010050/,ECDFS,4XMMDR14,1.9294303e-14,4XMMDR14
208272113010053,4XMM J033136.4-282357,52.90197833047106,-28.39921256612769,0.73750675,60.30007,1.6422038e-15,2.5402608e-16,1.4351994e-15,2.6081254e-16,1.4139595e-15,3.2588547e-16,1.3211705e-15,6.058488e-16,4.0020316e-15,4.1551947e-15,1.0600041e-14,4.2836883e-15,6.1428354e-15,7.4692323e-16,-0.09533381,0.09598241,-0.07643873,0.113274105,-0.55208975,0.12202196,0.36829895,0.2137606,0.0,,-0.334074,,,,False,0,4.720073e-15,5.3799454e-15,3.6545985e-14,2.0293481e-14,58347.83954861111,58903.230775462966,5,False,http://xmm-catalog.irap.omp.eu/source/208272113010053/,ECDFS,4XMMDR14,1.0600041e-14,4XMMDR14
206049610010104,4XMM J033136.7-275408,52.902989293113,-27.902273899261,2.537327,66.43829,1.3412661e-15,5.411149e-16,2.9328162e-15,1.5047837e-15,7.192448e-15,2.371255e-15,3.986957e-16,2.0234745e-15,2.2372304e-15,1.6377426e-14,2.1206612e-14,1.7071446e-14,8.826175e-15,3.144581e-15,0.3206346,0.114145,-0.4141887,0.1454613,-0.8048176,0.2613545,0.9907925,0.1668373,39.6518,2.9790285,30.25034,0.060569108,10.498865,8.697539,False,0,2.1206612e-14,1.7071446e-14,2.1206612e-14,1.7071446e-14,55240.70208333333,55242.054074074076,1,False,http://xmm-catalog.irap.omp.eu/source/206049610010104/,ECDFS,4XMMDR14,2.1206612e-14,4XMMDR14
206049611010131,4XMM J033136.8-274206,52.90345039577999,-27.70174357883,2.6315353,20.19759,1.48372e-16,1.5878253e-16,3.3928765e-17,9.884571e-17,9.5945645e-17,1.8307209e-16,4.1740103e-16,5.4834324e-16,9.44543e-16,3.460652e-15,8.299247e-15,3.7380216e-15,8.2733313e-16,5.37397e-16,0.241599,0.1789111,-0.7346061,0.2022063,0.35458,0.3620338,-0.2966313,0.7452279,0.0,,27.29636,0.7555799,,,False,1,8.299247e-15,3.7380216e-15,8.299247e-15,3.7380216e-15,55200.803564814814,55202.1808912037,1,False,http://xmm-catalog.irap.omp.eu/source/206049611010131/,ECDFS,4XMMDR14,8.299247e-15,4XMMDR14
208272110010112,4XMM J033136.8-280745,52.90374404844,-28.129209055249,1.7573575,18.05237,1.0880115e-15,5.07563e-16,1.8203921e-16,3.5791427e-16,2.0815792e-15,8.965004e-16,6.477213e-16,8.3042835e-16,2.8666668e-14,1.3535147e-14,3.524638e-14,1.366915e-14,9.257809e-16,8.307324e-16,-0.5533553,0.3938217,0.8391446,0.2636935,-0.6894264,0.2143764,0.688194,0.2304458,0.0,,-0.6775608,,,,False,1,3.524638e-14,1.366915e-14,3.524638e-14,1.366915e-14,58342.269421296296,58342.61388888889,1,False,http://xmm-catalog.irap.omp.eu/source/208272110010112/,ECDFS,4XMMDR14,3.524638e-14,4XMMDR14
206049607010075,4XMM J033137.0-275318,52.904543074014,-27.888385744026,1.4670895,25.58485,4.2907552e-16,1.8613196e-16,1.3115753e-17,7.746421e-17,8.554484e-17,1.5557155e-16,5.389569e-16,5.1858226e-16,5.0202834e-15,5.490497e-15,7.536768e-15,5.5425863e-15,1.471622e-16,2.9642257e-16,-0.9702461,0.095275715,0.9902076,0.4003325,-0.007539079,0.4992145,0.5672327,0.4167185,0.0,,-0.8578835,,,,False,0,7.536768e-15,5.5425863e-15,7.536768e-15,5.5425863e-15,55208.793599537035,55210.170648148145,1,False,http://xmm-catalog.irap.omp.eu/source/206049607010075/,ECDFS,4XMMDR14,7.536768e-15,4XMMDR14
206049609010103,4XMM J033137.5-275448,52.906334788338,-27.913535131051,1.5945172,18.47434,6.199458e-16,1.9148933e-16,5.5080243e-17,1.2786395e-16,1.8451639e-16,1.7400552e-16,1.2817382e-15,6.6203947e-16,1.4860146e-16,2.4951539e-15,3.648349e-15,2.6959303e-15,1.4338509e-15,5.015957e-16,-0.1501466,0.1988648,-0.7753235,0.2468155,0.7047918,0.3065902,-0.992073,0.3340099,0.0,,-0.7072392,,,,False,0,3.648349e-15,2.6959303e-15,3.648349e-15,2.6959303e-15,55238.7081712963,55240.11310185185,1,False,http://xmm-catalog.irap.omp.eu/source/206049609010103/,ECDFS,4XMMDR14,3.648349e-15,4XMMDR14
208272108010078,4XMM J033137.5-273050,52.90649159365288,-27.51415380784477,1.015931,34.93253,9.8662365e-17,1.08944815e-16,8.50155e-16,2.1257967e-16,1.8025007e-15,3.3687895e-16,8.1309943e-16,4.739622e-16,3.0031642e-15,3.186638e-15,8.781779e-15,3.3483185e-15,5.8940318e-15,7.2546413e-16,0.8544506,0.14437573,0.41044658,0.11520175,-0.7446017,0.09776887,0.20773049,0.27236542,0.0,,-0.7599497,,,,False,0,7.754239e-15,3.5537687e-15,1.690569e-14,9.9924595e-15,58327.747881944444,58343.009722222225,2,False,http://xmm-catalog.irap.omp.eu/source/208272108010078/,ECDFS,4XMMDR14,8.781779e-15,4XMMDR14
208272112010012,4XMM J033137.6-284808,52.907080568757,-28.8022279299,0.6320317,431.7062,3.8004564e-15,4.4706087e-16,4.7246193e-15,5.2469324e-16,5.1719442e-15,6.258064e-16,7.2227135e-15,1.3100911e-15,5.1849267e-15,4.55756e-15,3.1241462e-14,5.208803e-15,1.788519e-14,1.3396768e-15,0.049854014,0.07997101,-0.0075523052,0.08032846,-0.3188122,0.09409471,-0.7403927,0.1434119,0.0,,-2.020264,0.66152227,,,False,0,3.1241462e-14,5.208803e-15,3.1241462e-14,5.208803e-15,58344.25377314815,58344.60983796296,1,False,http://xmm-catalog.irap.omp.eu/source/208272112010012/,ECDFS,4XMMDR14,3.1241462e-14,4XMMDR14
201080606010082,4XMM J033138.4-275333,52.910301201188645,-27.89277056849098,0.3104708,70.75439,1.2331589e-16,2.5900808e-17,5.0629573e-16,4.1530813e-17,8.8677155e-16,6.2580554e-17,1.350135e-15,1.3858195e-16,1.7837356e-15,7.784939e-16,5.993604e-15,8.188697e-16,3.1585706e-15,1.3623772e-16,0.42292124,0.04876122,0.1980164,0.039086416,-0.30836654,0.04472659,-0.035600826,0.0783976,0.0,,-0.1392331,0.13144247,0.5186104,0.34550658,False,1,2.3969635e-15,3.3434256e-15,2.369138e-14,1.2035376e-14,52287.626226851855,58342.61388888889,22,False,http://xmm-catalog.irap.omp.eu/source/201080606010082/,ECDFS,4XMMDR14,5.993604e-15,4XMMDR14
208272118010045,4XMM J033138.4-280321,52.910313495516995,-28.056058075790997,2.3189142,12.78004,5.5615665e-16,7.074207e-16,4.1046857e-15,1.939908e-15,0.0,8.1403614e-16,8.3949255e-16,3.2507231e-15,1.0736955e-14,2.914665e-14,1.4511987e-14,2.945897e-14,2.1711985e-15,2.260801e-15,0.8135231,0.1829399,-1.0,0.139176,1.0,0.9715216,0.4055455,0.8302901,0.0,,-0.7412882,,,,False,0,1.4511987e-14,2.945897e-14,1.4511987e-14,2.945897e-14,58513.29399305556,58513.372152777774,1,False,http://xmm-catalog.irap.omp.eu/source/208272118010045/,ECDFS,4XMMDR14,1.4511987e-14,4XMMDR14
208272112010128,4XMM J033138.6-284251,52.91099967152,-28.714220811707,4.881868,11.53689,2.4418613e-16,3.400823e-16,2.6159907e-15,5.719497e-16,1.7469212e-15,6.898764e-16,6.5705177e-16,8.446004e-16,3.844291e-15,7.374087e-15,1.266325e-14,7.665786e-15,7.191244e-15,1.5223273e-15,0.7647053,0.2359065,-0.2740914,0.2016785,-0.5159583,0.2336956,0.738265,0.1991885,12.611212,2.4928672,6.429191,,,,False,0,1.266325e-14,7.665786e-15,1.266325e-14,7.665786e-15,58344.25377314815,58344.60983796296,1,False,http://xmm-catalog.irap.omp.eu/source/208272112010128/,ECDFS,4XMMDR14,1.266325e-14,4XMMDR14
205557808010154,4XMM J033138.6-275357,52.91100678394601,-27.899329072612005,1.9983343,11.17544,2.1603243e-16,1.1857199e-16,1.8347888e-17,9.6140516e-17,5.1274883e-18,7.9450843e-17,0.0,3.8732471e-16,0.0,2.3347807e-15,4.0778689e-16,2.394344e-15,1.0879257e-17,2.7015766e-16,-0.9675951,0.1374847,0.4819106,2.520479,-1.0,6.196224,,,0.0,,-0.6082268,,,,False,3,4.0778689e-16,2.394344e-15,4.0778689e-16,2.394344e-15,54847.782743055555,54849.16103009259,1,False,http://xmm-catalog.irap.omp.eu/source/205557808010154/,ECDFS,4XMMDR14,4.0778689e-16,4XMMDR14
206049605010060,4XMM J033138.9-275413,52.912222978638,-27.903648069436002,1.3155863,41.39648,6.583138e-16,2.584918e-16,5.936227e-17,1.3227973e-16,6.8133583e-16,3.367276e-16,3.8763245e-16,8.192852e-16,1.41259e-15,4.7971753e-15,4.4885817e-15,4.8995782e-15,7.024214e-16,5.172491e-16,-0.9916025,0.070684105,0.4931859,0.3314532,-0.4810657,0.4486168,-0.2515456,1.060393,0.0,,-1.025375,,,,False,0,4.4885817e-15,4.8995782e-15,4.4885817e-15,4.8995782e-15,55214.77552083333,55215.29751157408,1,False,http://xmm-catalog.irap.omp.eu/source/206049605010060/,ECDFS,4XMMDR14,4.4885817e-15,4XMMDR14
206049609010157,4XMM J033139.0-275622,52.912664229239,-27.939575581268,2.1489546,6.937946,2.3881038e-16,1.2020857e-16,1.086248e-17,7.441017e-17,2.594345e-16,2.2937353e-16,5.2779976e-17,2.5624118e-16,0.0,2.626784e-15,1.1877743e-15,2.736494e-15,1.1439592e-16,3.5938277e-16,-0.9971948,0.1539822,0.9897243,0.4250855,-0.7664486,0.3266402,-1.0,0.8998219,0.0,,-0.4878435,,,,False,0,1.1877743e-15,2.736494e-15,1.1877743e-15,2.736494e-15,55238.7081712963,55240.11310185185,1,False,http://xmm-catalog.irap.omp.eu/source/206049609010157/,ECDFS,4XMMDR14,1.1877743e-15,4XMMDR14
208272108010012,4XMM J033139.1-272233,52.91294096539041,-27.376053780439857,0.39974946,294.147,1.8856838e-15,1.9950899e-16,4.1966573e-15,2.9463403e-16,4.956648e-15,3.6286974e-16,4.663523e-15,6.517356e-16,8.3986315e-15,3.736102e-15,2.7713036e-14,3.889269e-15,1.6119854e-14,7.600385e-16,0.29225597,0.050622232,-0.022723738,0.04772541,-0.4104246,0.054950163,-0.35291514,0.13781045,0.0,,-0.5121765,0.055937804,0.32731825,0.14690961,False,1,1.6622061e-14,1.284202e-14,3.227774e-14,1.3661656e-14,58327.747881944444,58523.416967592595,6,False,http://xmm-catalog.irap.omp.eu/source/208272108010012/,ECDFS,4XMMDR14,2.7713036e-14,4XMMDR14
208272120010042,4XMM J033139.1-283457,52.913298796309,-28.582757430731,2.2437575,7.954268,4.2423447e-16,3.6601037e-16,1.9812996e-17,1.6513311e-16,0.0,2.687565e-16,9.4321526e-17,6.966167e-16,3.3503041e-15,6.2142987e-15,4.203262e-15,6.564662e-15,2.8755812e-17,3.1880062e-16,-0.8312736,0.1929602,-1.0,2.285223,1.0,8.02999,0.9454815,0.230574,0.0,,-0.5206184,,,,False,0,4.203262e-15,6.564662e-15,4.203262e-15,6.564662e-15,58903.08306712963,58903.230775462966,1,False,http://xmm-catalog.irap.omp.eu/source/208272120010042/,ECDFS,4XMMDR14,4.203262e-15,4XMMDR14
208272110010074,4XMM J033139.2-281538,52.913714562837,-28.260657091874002,1.9028653,20.29644,1.9459638e-15,5.9051966e-16,6.4432187e-16,4.0663032e-16,1.163973e-16,4.4061055e-16,2.1928298e-15,2.07536e-15,8.326023e-16,1.3837102e-14,6.7171585e-15,1.4035891e-14,4.295826e-15,1.6375234e-15,-0.033229336,0.2006989,-0.9190152,0.2268148,0.4216011,0.8089039,-0.7904881,2.463319,0.0,,-0.8929462,,,,False,0,6.7171585e-15,1.4035891e-14,6.7171585e-15,1.4035891e-14,58342.269421296296,58342.61388888889,1,False,http://xmm-catalog.irap.omp.eu/source/208272110010074/,ECDFS,4XMMDR14,6.7171585e-15,4XMMDR14
208272112010043,4XMM J033139.4-284933,52.914498166525995,-28.826091058142996,1.3243182,54.43654,1.5512884e-15,4.005642e-16,2.1822015e-15,4.8120413e-16,1.2666649e-15,5.260813e-16,4.2794675e-15,1.4747914e-15,1.4452405e-14,9.0375044e-15,2.3933195e-14,9.202488e-15,7.2864646e-15,1.2730225e-15,0.1315006,0.1639611,-0.3102118,0.1817058,-0.033754278,0.2499236,-0.030545564,0.3574127,0.0,,3.198517,,,,False,0,2.3933195e-14,9.202488e-15,2.3933195e-14,9.202488e-15,58344.25377314815,58344.60983796296,1,False,http://xmm-catalog.irap.omp.eu/source/208272112010043/,ECDFS,4XMMDR14,2.3933195e-14,4XMMDR14
208272119010067,4XMM J033139.5-282832,52.914609182073,-28.475611583435,1.9086423,9.071072,3.0264797e-16,2.2906627e-16,7.262078e-16,3.246656e-16,1.1903657e-16,2.2051293e-16,0.0,6.3270423e-16,2.931682e-15,4.5200147e-15,4.6169517e-15,4.6184937e-15,8.2625936e-16,5.362876e-16,0.4409413,0.2641428,-0.8738241,0.203666,-1.0,2.456971,1.0,1.194184,0.0,,-0.5534201,,,,False,0,4.6169517e-15,4.6184937e-15,4.6169517e-15,4.6184937e-15,58507.83880787037,58508.079097222224,1,False,http://xmm-catalog.irap.omp.eu/source/208272119010067/,ECDFS,4XMMDR14,4.6169517e-15,4XMMDR14
206049606010061,4XMM J033139.6-275357,52.91513275841599,-27.899355963862,1.2142608,63.32486,2.1206934e-16,1.0266778e-16,6.137606e-17,9.255657e-17,4.6153608e-17,1.1448376e-16,4.493868e-17,3.492993e-16,2.3951805e-15,3.598132e-15,4.220547e-15,3.6302994e-15,1.5049125e-16,2.7666624e-16,-0.9464926,0.06890211,0.6874279,0.3983448,-0.987037,0.5753933,0.8845408,0.7376096,0.0,,-1.186039,,,,False,0,4.220547e-15,3.6302994e-15,4.220547e-15,3.6302994e-15,55222.757835648146,55224.185694444444,1,False,http://xmm-catalog.irap.omp.eu/source/206049606010061/,ECDFS,4XMMDR14,4.220547e-15,4XMMDR14
208272112010060,4XMM J033139.7-283607,52.915490165326,-28.602126100989,1.5425272,27.09332,6.3438866e-16,2.8603858e-16,1.1196483e-15,3.4477491e-16,1.4267095e-15,4.582512e-16,2.4157032e-15,1.0283244e-15,4.548039e-15,7.0529727e-15,1.1034371e-14,7.204029e-15,5.609635e-15,1.0253367e-15,0.1458157,0.2439507,-0.0014816058,0.2201237,-0.229081,0.2463326,0.6081226,0.2671353,0.0,,-1.0098,,,,False,0,1.1034371e-14,7.204029e-15,1.1034371e-14,7.204029e-15,58344.25377314815,58344.60983796296,1,False,http://xmm-catalog.irap.omp.eu/source/208272112010060/,ECDFS,4XMMDR14,1.1034371e-14,4XMMDR14
205557807010135,4XMM J033139.7-275546,52.91566347001,-27.929522784484,1.413468,23.18396,3.9789095e-16,1.399257e-16,5.4210626e-18,3.022713e-17,2.9389433e-17,1.0384715e-16,1.8601321e-16,3.606527e-16,0.0,1.3953542e-15,1.2851706e-15,1.4650415e-15,2.6613381e-17,1.1239934e-16,-0.9960024,0.03755122,-0.035902143,0.5286625,0.03541228,0.5933918,-1.0,2.006289,0.0,,-0.825552,,,,False,0,1.2851706e-15,1.4650415e-15,1.2851706e-15,1.4650415e-15,54843.807337962964,54845.15652777778,1,False,http://xmm-catalog.irap.omp.eu/source/205557807010135/,ECDFS,4XMMDR14,1.2851706e-15,4XMMDR14
206049608010058,4XMM J033139.8-274300,52.916209980455,-27.716672029916,2.0612614,136.5019,5.614209e-17,6.1943324e-16,8.088349e-17,7.306583e-16,1.6150116e-16,1.891554e-15,2.1570442e-15,8.788313e-15,1.1765267e-13,1.0452141e-13,3.0996985e-13,1.0749685e-13,6.461237e-16,2.013787e-15,0.2168562,0.1135502,-0.9901665,0.03782795,0.8650357,2.438741,0.7642967,0.3733459,61.72632,4.069608,72.98639,,,,False,3,3.0996985e-13,1.0749685e-13,3.0996985e-13,1.0749685e-13,55232.78071759259,55234.108877314815,1,False,http://xmm-catalog.irap.omp.eu/source/206049608010058/,ECDFS,4XMMDR14,3.0996985e-13,4XMMDR14
201080604010043,4XMM J033139.9-274157,52.91649193251642,-27.69925975463275,0.13198413,1946.684,2.6867227e-15,6.6489817e-17,2.5103268e-15,6.948583e-17,6.2668935e-15,1.196378e-16,1.1591555e-14,2.9829962e-16,2.5299627e-14,1.7660135e-15,5.263533e-14,1.810664e-15,1.8820793e-14,2.4702096e-16,-0.16769487,0.013267754,0.27891997,0.012425094,-0.24859019,0.013594488,-0.20331846,0.028523318,0.0,,-0.8804207,0.01245074,0.51832193,0.15584056,False,1,2.0728382e-14,1.2543474e-14,1.2163846e-13,2.904605e-14,52117.52988425926,55246.10834490741,33,False,http://xmm-catalog.irap.omp.eu/source/201080604010043/,ECDFS,4XMMDR14,5.263533e-14,4XMMDR14
201080607010140,4XMM J033140.0-275530,52.916671293285994,-27.925062587286,2.9675295,21.27329,7.595508e-16,1.4858552e-15,3.976721e-15,2.4895664e-15,1.0263331e-14,4.3879636e-15,1.2034804e-14,6.9500265e-15,9.348611e-14,8.1594996e-14,1.6132355e-13,8.273448e-14,1.5918458e-14,6.6113103e-15,-0.6009521,0.2105891,0.4571675,0.293179,-0.1000578,0.2792738,0.6398154,0.2863178,45.3568,5.350508,12.5943,,,,False,3,1.6132355e-13,8.273448e-14,1.6132355e-13,8.273448e-14,52288.79189814815,52289.810902777775,1,False,http://xmm-catalog.irap.omp.eu/source/201080607010140/,ECDFS,4XMMDR14,1.6132355e-13,4XMMDR14
205557808010069,4XMM J033140.0-275437,52.916949998907995,-27.91048505591,1.1139821,50.11382,7.9331163e-16,1.8910679e-16,1.0420345e-16,1.111422e-16,8.4818815e-17,1.338286e-16,7.572313e-17,2.995962e-16,6.0435843e-16,2.5343224e-15,3.0583035e-15,2.6035379e-15,2.0646682e-16,2.7574808e-16,-0.9254943,0.09448208,0.6635108,0.3181449,-0.14035,0.3279878,0.6461887,0.3073944,0.0,,-1.096294,,,,False,0,3.0583035e-15,2.6035379e-15,3.0583035e-15,2.6035379e-15,54847.782743055555,54849.16103009259,1,False,http://xmm-catalog.irap.omp.eu/source/205557808010069/,ECDFS,4XMMDR14,3.0583035e-15,4XMMDR14
201080618010105,4XMM J033140.0-275619,52.916972425017676,-27.938842024901927,1.0194801,13.30019,1.141482e-16,7.6578164e-17,1.4062129e-16,9.454543e-17,2.9656918e-16,1.2201801e-16,3.1349907e-16,3.0068902e-16,5.1651646e-15,3.7847224e-15,8.051853e-15,3.8345614e-15,1.7579332e-15,3.6877755e-16,-0.192734,0.23081183,0.60614085,0.13072805,-0.1281131,0.13498256,0.4452446,0.24364005,0.0,,-0.5532527,,,,False,0,7.553944e-15,4.6735293e-15,1.2681497e-14,1.2758323e-14,52290.77284722222,54855.22825231482,3,False,http://xmm-catalog.irap.omp.eu/source/201080618010105/,ECDFS,4XMMDR14,8.051853e-15,4XMMDR14
